GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
59352        1  202183990  202329785    394      50  185616       2.3546     0.009272
29089        1  202321657  202351966     55      18  185616       0.4689      0.31957
4660         1  202338702  202598569    484      38  185616       0.4686      0.31968
127833       1  202577637  202720444    387      64  185616      0.20227      0.41985
10765        1  202717403  202818468    268      21  185616     -0.85653      0.80415
5877         1  202868282  202899257     71      13  185616     -0.25357      0.60008
59349        1  202881096  202938644    144      15  185616     0.052757      0.47896
51094        1  202930825  202968572    108      19  185616      -1.0618      0.85583
51706        1  202951873  202977276     57      14  185616     -0.98887      0.83864
92703        1  202997383  203034848     94      22  185616     -0.93584      0.82532
8497         1  203016521  203088736    239      47  185616       1.2978     0.097173
4656         1  203073129  203096038     70      28  185616       2.3213     0.010134
134          1  203117705  203177405    193      41  185616       1.8728     0.030545
4608         1  203157811  203185966    109      26  185616       1.8333     0.033376
1116         1  203168931  203196960     89      23  185616       1.8073     0.035361
1118         1  203202823  203240099    143      29  185616      0.40495      0.34276
7832         1  203295536  203319602     47      18  185616       1.0459      0.14781
2331         1  203330621  203361429    120      27  185616     -0.94019      0.82644
5549         1  203465755  203501352    127      23  185616      -1.1901      0.88299
26254        1  203484143  203518949    136      27  185616     -0.40038      0.65556
493          1  203616787  203754081    362      61  185616      0.26465      0.39564
54900        1  203755146  203786372    116      16  185616     0.023253      0.49072
9877         1  203785537  203864128    242      24  185616     -0.82863      0.79634
100381270    1  203787523  203810462     72       9  185616     -0.75723      0.77554
6635         1  203851585  203881152    102      11  185616      0.13411      0.44666
9580         1  204063109  204137743    234      62  185616      -0.7906      0.78541
55224        1  204121061  204162182    133      44  185616    -0.019597      0.50782
5972         1  204144816  204176337    110      21  185616    0.0094017      0.49625
3814         1  204180341  204206491     89      19  185616     -0.13977      0.55558
127845       1  204188160  204224092    117      30  185616     -0.42972       0.6663
22874        1  204208851  204387763    632      54  185616      0.91829      0.17923
84919        1  204390275  204421817     67      22  185616       1.4035     0.080237
5287         1  204412628  204504815    259      32  185616       2.8179    0.0024172
4194         1  204506379  204591681    280      25  185616        2.193     0.014155
10446        1  204607170  204695733    276      37  185616       2.6932    0.0035389
23114        1  204818654  205032822    701      76  185616       2.5517      0.00536
6900         1  205033202  205088043    198      32  185616       3.1573   0.00079617
388730       1  205073129  205094460     64      13  185616       3.0331    0.0012101
5929         1  205076142  205132022    167      23  185616       2.7435    0.0030391
25778        1  205132503  205221599    221      21  185616        3.883   5.1594e-05
9911         1  205217910  205283343    191      23  185616       3.7085   0.00010426
81788        1  205292059  205331791    140      26  185616        3.091   0.00099744
55220        1  205326065  205367090    189      27  185616       2.9852    0.0014169
93273        1  205371378  205459950    270      42  185616       1.9712     0.024351
105371697    1  205431393  205462029     89      28  185616       2.0821     0.018666
5129         1  205494556  205542793    204      44  185616        1.366     0.085975
148808       1  205558984  205612918    176      36  185616      0.23641      0.40656
2005         1  205583466  205644085    190      34  185616      0.64379      0.25985
85414        1  205647851  205690502    139      31  185616      0.72551      0.23407
64710        1  205702819  205760244    151      32  185616       2.5284    0.0057294
8934         1  205757986  205785487    102      22  185616       2.7513    0.0029679
254428       1  205779093  205823759    146      29  185616       2.2963     0.010829
148811       1  205818022  205860148    108      28  185616      0.64383      0.25984
115019       1  205903048  205953472    211      39  185616    -0.079761      0.53179
23380        1  206193464  206474443    226      28  185616      0.64939      0.25804
9641         1  206460243  206506890    157      33  185616        2.563    0.0051883
83593        1  206497530  206599284    251      43  185616      0.75669      0.22462
1939         1  206561297  206622551    204      37  185616      -1.6577      0.95131
8444         1  206625534  206659197     62      17  185616     -0.42046      0.66293
9261         1  206674912  206744285    221      39  185616    -0.019338      0.50771
3586         1  206757602  206784607     93      28  185616      0.80482      0.21046
29949        1  206788870  206852981    176      34  185616       1.7302     0.041801
50604        1  206855354  206879223     47      21  185616      0.21476      0.41498
11009        1  206887098  206914139     69      10  185616     -0.96892      0.83371
9214         1  206893285  206932033     83      16  185616     -0.92421      0.82231
5284         1  206918522  206956466     80      19  185616     -0.28756      0.61316
83953        1  206947647  206980659     76      14  185616      -0.2191      0.58671
79098        1  207008521  207042761    115      16  185616      0.56957      0.28448
5208         1  207024416  207091023    162      25  185616      0.96579      0.16707
55432        1  207033849  207063133     54      13  185616       1.1175      0.13188
725          1  207078850  207109993     97      18  185616       0.8326      0.20253
722          1  207094238  207154972    155      34  185616     -0.28784      0.61327
1604         1  207311472  207370966    115      19  185616      0.72743      0.23348
1380         1  207444300  207499897    153      33  185616      -0.5732      0.71675
1378         1  207486128  207651765    331      32  185616     -0.30746      0.62075
1379         1  207635113  207733691    387      26  185616     -0.02593      0.51034
4179         1  207742038  207805516    156      21  185616        1.441     0.074792
947          1  207871028  207921338    171      31  185616      0.71451      0.23745
105372883    1  207952873  207977460    106      12  185616     -0.18398      0.57298
5362         1  208012242  208254384    733      87  185616      0.51618      0.30287
642587       1  209418823  209442552     41      17  185616      0.19167        0.424
57172        1  209573700  209623939    183      35  185616       1.1676      0.12148
3914         1  209604870  209662475    236      45  185616      -1.1981      0.88457
50486        1  209665325  209686390     47      15  185616       1.9708     0.024373
3290         1  209676180  209744950    167      25  185616       1.0326      0.15089
80342        1  209746032  209792323    138      23  185616      0.86022      0.19483
148304       1  209772317  209794545     61      16  185616       1.4325     0.075998
3664         1  209775623  209816175    129      18  185616       1.5294     0.063081
27042        1  209817967  209867565    169      21  185616      0.41537      0.33894
255928       1  209928174  210174291    550      31  185616     -0.89058      0.81342
56256        1  210222850  210256858     70      19  185616      0.73566      0.23097
105373474    1  210283123  210331710    187      30  185616      0.33081      0.37039
55733        1  210318252  210686298   1486     141  185616      0.97931      0.16371
3756         1  210668314  211144115   1593     104  185616      0.71381      0.23767
55758        1  211249366  211326385    240      36  185616      0.39213      0.34748
7188         1  211316579  211384946    183      38  185616      0.61627      0.26886
343035       1  211466522  211502917    138      30  185616      -1.2172      0.88823
7779         1  211565039  211588757     54      18  185616     -0.21689      0.58585
4751         1  211648256  211685630    126      27  185616     -0.51878      0.69804
9926         1  211733457  211840832    361      32  185616       1.9463     0.025807
102723727    1  211819718  211862415    130      26  185616      0.86935      0.19233
25896        1  211930399  212045677    412      29  185616       2.9983    0.0013574
51514        1  212025553  212115006    279      27  185616       3.0721    0.0010628
5525         1  212275537  212371863    234      31  185616       1.2641      0.10309
55248        1  212354474  212425508    177      34  185616       1.1378       0.1276
29937        1  212422887  212456379    131      25  185616      0.40183       0.3439
467          1  212555334  212630777    265      40  185616       0.7059      0.24013
149647       1  212614447  212636778     65      21  185616       2.0079     0.022329
55509        1  212676417  212709985    132      29  185616       2.8477    0.0022019
25936        1  212716153  212801797    363      17  185616       2.1583     0.015452
128387       1  212781828  212826825    187      15  185616       1.8971      0.02891
149643       1  212820141  212857649    179      17  185616       2.1059     0.017606
28982        1  212848255  212909363    314      17  185616       2.4427     0.007288
79805        1  212925543  213001585    215      38  185616      -1.0236      0.84699
90806        1  212982182  213025875     77      15  185616      0.38985      0.34832
26750        1  213041233  213283465    404      36  185616      0.95748      0.16916
5629         1  213973226  214051510    189      34  185616      0.59657       0.2754
105372911    1  214009269  214122021    321      36  185616      0.47317      0.31804
56950        1  214271222  214347134    232      34  185616       2.1913     0.014216
5784         1  214326942  214561681    894      87  185616       0.4477      0.32718
1063         1  214593179  214674571    296      25  185616     -0.12185      0.54849
3776         1  214992639  215247093    820      43  185616       1.2221      0.11083
51133        1  215557185  215631807    139      12  185616     -0.28807      0.61335
7399         1  215612894  216433396   2650     191  185616     -0.46494      0.67901
2104         1  216493246  217147755   2289     187  185616       1.1439      0.12634
55105        1  217416992  217641102    653      77  185616     -0.59202      0.72308
128153       1  217621324  217878151    830      48  185616      -1.6606       0.9516
51018        1  218275285  218347983    134      15  185616       1.5767     0.057431
7042         1  218335334  218454619    279      52  185616       2.6014    0.0046428
127018       1  219163831  219222865    122      20  185616       1.0415      0.14881
102723886    1  219399459  219567280    563      46  185616    0.0013069      0.49948
55532        1  219903919  219969315    203      27  185616     -0.15746      0.56256
2058         1  219958600  220056658    340      15  185616       1.8888     0.029456
10380        1  220047482  220099927    127      31  185616       2.5726    0.0050463
55699        1  220084113  220158041    181      31  185616       2.6876    0.0035988
25782        1  220138268  220282501    305      29  185616       2.6468    0.0040633
4139         1  220518183  220674457    337      23  185616     -0.30765      0.62083
79762        1  220680286  220709157    141      17  185616      0.67145      0.25097
54996        1  220737502  220794815    182      24  185616       1.5881     0.056126
64757        1  220776697  220824399    163      37  185616       1.6419     0.050306
105373280    1  220865193  220889330     67      19  185616      0.95025      0.17099
3142         1  220869401  220895059     74      20  185616       1.6606     0.048392
11221        1  221691420  221752176    153      37  185616       3.5476   0.00019434
79802        1  222512260  222558102    152      19  185616      0.59386       0.2763
9015         1  222547902  222600096    147      23  185616       2.0071      0.02237
375056       1  222608102  222678012    173      21  185616       3.6066   0.00015511
64853        1  222658013  222722901    114      23  185616       3.5443    0.0001968
148362       1  222702553  222745196     76      21  185616       2.6726    0.0037631
400823       1  222727216  222763727     79      19  185616        2.578    0.0049683
84976        1  222804514  223015995    614      45  185616       3.3494   0.00040496
7100         1  223099404  223153282    211      20  185616      0.53732      0.29552
55061        1  223210819  223374202    387      35  185616     -0.47105       0.6812
164127       1  223383373  223405470     41       7  185616     -0.42904      0.66605
824          1  223691593  223786018    304      22  185616       3.1841   0.00072593
7159         1  223769893  223855981    210      26  185616       2.4756    0.0066501
105369195    1  223941266  223993034     66       4  185616       1.0245      0.15281
23219        1  224104087  224172047    235      24  185616       1.1086      0.13379
8560         1  224173208  224203441     89      18  185616       3.0574    0.0011162
4931         1  224217334  224340201    293      33  185616       2.5011    0.0061902
29097        1  224346811  224389452    130      21  185616       2.3372    0.0097147
80232        1  224375143  224444299    145      16  185616       2.6748     0.003739
149111       1  224424790  224750567    929      63  185616       1.5825     0.056766
127602       1  224919595  225409294   1631      46  185616        1.836     0.033179
3930         1  225391502  225438855    147      27  185616      0.45468      0.32467
55740        1  225476832  225671676    475      30  185616      0.17437      0.43079
6726         1  225767813  225800466    118      22  185616      0.55358      0.28993
2052         1  225800074  225855563    241      50  185616      0.59927       0.2745
9725         1  225830570  225892720    233      32  185616      0.92445      0.17762
10637        1  225876282  225899146     95      13  185616      0.90779      0.18199
29920        1  225909877  225934340     57      17  185616     -0.31994      0.62549
7044         1  225926598  225951383     46      13  185616     0.086195      0.46566
163859       1  225972702  226009365     75      23  185616       1.0226      0.15325
3020         1  226052707  226082002     56      17  185616    -0.058363      0.52327
64746        1  226134679  226196722    167      31  185616      0.38925      0.34855
83881        1  226213549  226237056     46      11  185616       1.2059      0.11393
286826       1  226221149  226320099    161      30  185616       1.0569      0.14527
142          1  226350691  226418100    213      21  185616      0.46284      0.32174
375057       1  226538248  226619214    252      41  185616      0.79901      0.21214
3707         1  226621690  226749327    297      48  185616       1.3816     0.083541
5664         1  226860572  226906103    147      25  185616     -0.19035      0.57548
56997        1  226930237  226997545    192      37  185616     -0.36802      0.64357
105379282    1  226961537  226987442     71      24  185616     -0.23312      0.59217
8476         1  226979858  227328492   1640      28  185616      0.79716      0.21268
339500       1  227553519  227687443    353      25  185616      -0.2743      0.60807
65094        1  227721189  227745499     53      15  185616    -0.079988      0.53188
116841       1  227724996  227791231    181      31  185616      0.35967      0.35955
105373289    1  227776481  227800651     60      20  185616     -0.51359      0.69623
339501       1  227805692  227870439    213      38  185616     -0.72756      0.76656
7483         1  227908658  227957975    166      26  185616       1.4055     0.079937
101060022    1  227959793  227981378     65       5  185616      0.22014      0.41288
89780        1  227997022  228076711    170      24  185616      0.80241      0.21116
100506571    1  228063909  228088006     37      15  185616     -0.59622      0.72449
375          1  228072660  228109212     57      17  185616   -0.0047418      0.50189
79169        1  228090727  228115411     40      15  185616     -0.22828      0.59028
128308       1  228096679  228120953     40      16  185616     -0.66324      0.74641
2987         1  228129643  228158955     44      14  185616     -0.18028      0.57153
57165        1  228139714  228169826     45      14  185616    -0.013939      0.50556
200205       1  228155728  228207905     94      18  185616    -0.071636      0.52855
84033        1  228198072  228388876    533      32  185616      -0.8562      0.80406
101927401    1  228350910  228378332     81      17  185616       -1.641       0.9496
81559        1  228383672  228416877     70      14  185616      0.70876      0.23924
51127        1  228397935  228426882     65      14  185616       0.4351      0.33174
8290         1  228414845  228435325     58      11  185616      0.19186      0.42393
92815        1  228447364  228467859     32      10  185616      0.82687      0.20416
128312       1  228448107  228468558     33      10  185616      0.78868      0.21515
149603       1  228477367  228506188     85      21  185616      0.10852      0.45679
100129094    1  228498027  228524017     81      18  185616      0.92935      0.17635
58480        1  228634647  228756669    303      35  185616       -1.442      0.92535
105373132    1  228637614  228660007     31      10  185616      0.30072      0.38181
5867         1  229261062  229315894    111      18  185616      0.63417      0.26299
10638        1  229294382  229315504     40       9  185616      0.38843      0.34885
126731       1  229311005  229352941    108      19  185616      0.56613      0.28565
58           1  229421245  229444096     84      25  185616       3.4633   0.00026677
55746        1  229431297  229518341    261      20  185616       3.6489   0.00013166
23456        1  229506582  229568695    136      22  185616       3.2263   0.00062707
27097        1  229583111  229636047    134      22  185616       1.5128      0.06516
9816         1  229616205  229670887    147      21  185616       1.6839     0.046103
2590         1  230047789  230292130    995      95  185616     -0.17458      0.56929
79605        1  230311646  230435928    515      65  185616     -0.35638      0.63922
22796        1  230632456  230703985    254      41  185616     -0.36037      0.64072
183          1  230692523  230724590    160      23  185616     -0.35153      0.63741
10753        1  230737334  230812003    336      38  185616      0.66714      0.25234
84886        1  230827119  230879589    195      36  185616      0.68473      0.24676
79573        1  230896241  230988872    357      25  185616       1.0935      0.13709
64801        1  230969075  231010733    162      21  185616       1.2276      0.10979
375061       1  231008958  231050249    185      37  185616       1.2837     0.099623
440730       1  231152624  231231568    250      45  185616       1.2555      0.10465
149373       1  231174099  231197627     84      22  185616       1.2822     0.099889
128061       1  231213763  231251187    106      21  185616     -0.21563      0.58536
8443         1  231231173  231287973    141      19  185616     -0.67828       0.7512
149371       1  231322731  231347872     64      12  185616       1.5371     0.062134
83932        1  231327936  231380551    142      11  185616        1.913     0.027874
54583        1  231353751  231435044    327      12  185616       1.7821     0.037363
7257         1  231518653  231576524     95      24  185616       1.7262     0.042159
27185        1  231616815  232051272   1368     141  185616       1.7549     0.039637
57568        1  232387965  232640696    879      87  185616       1.0975      0.13621
54627        1  232794892  232820346     76      20  185616     -0.95075      0.82913
84284        1  232940536  232988799    127      16  185616      -1.2478      0.89394
80003        1  232974101  233305713   1230      93  185616       1.7177     0.042922
84451        1  233317743  233395148    314      27  185616       1.4298     0.076387
3775         1  233604004  233682512    297      60  185616      0.26857      0.39413
148641       1  233894712  234334518   1753     156  185616     -0.32619      0.62786
388753       1  234363437  234394049     96      14  185616      -1.2314      0.89091
6894         1  234381313  234489158    454      57  185616      0.71059      0.23867
359948       1  234594269  234619525     87      21  185616       4.3926   5.6005e-06
9804         1  235099341  235138941     84      13  185616      0.18343      0.42723
23029        1  235121183  235171616    107      13  185616       1.1072      0.13409
51742        1  235156895  235338298    475      26  185616       2.1698     0.015009
9453         1  235318438  235354532    119      16  185616       1.4134     0.078763
6905         1  235357360  235458968    306      28  185616      0.58466      0.27939
148789       1  235430660  235514481    224      30  185616      0.53506       0.2963
2786         1  235537685  235660754    418      54  185616     -0.89429      0.81442
1130         1  235651031  235893708    438      41  185616       0.1569      0.43766
4811         1  235965830  236075181    323      43  185616    -0.095352      0.53798
7107         1  236132502  236218909    323      40  185616     0.092135       0.4633
56605        1  236205122  236292039    397      19  185616     -0.68291      0.75267
128178       1  236384380  236494708    459      64  185616       0.4524      0.32549
3964         1  236508214  236562981    310      21  185616       2.4882    0.0064192
55127        1  236526173  236614541    500      22  185616       2.4298    0.0075539
88           1  236676454  236774631    353      45  185616       1.5155     0.064823
4548         1  236784304  236913981    376      27  185616        1.627     0.051872
645745       1  236994103  237014418     67      19  185616       1.8827      0.02987
6262         1  237032238  237843988   3106     261  185616      0.38307      0.35083
57829        1  237867864  237900922    146      24  185616     -0.10439      0.54157
105373226    1  239376518  239397227     40      14  185616      0.70986       0.2389
1131         1  239376565  239921462   1709     139  185616      0.60717      0.27187
56776        1  240081885  240485189   1505     120  185616       1.4309      0.07623
64388        1  240479573  240622272    478     108  185616     -0.91467      0.81982
6000         1  240765514  241367230   2166     191  185616      0.48662      0.31326
2271         1  241487557  241529785     91      19  185616      0.83097        0.203
8564         1  241521889  241605647    287      56  185616      0.33618      0.36837
23596        1  241583150  241650399    206      47  185616       2.2367     0.012654
1122         1  241618864  241645930     82      21  185616       2.7714    0.0027905
128025       1  241642278  241812745    612      72  185616     -0.29918       0.6176
9156         1  241837967  241919165    375      44  185616      0.26884      0.39403
441925       1  241947767  241969062    154      17  185616    -0.089671      0.53573
440738       1  241985490  242011399    149      25  185616     -0.33288      0.63039
200150       1  242078387  242540544   1846     135  185616       1.6942     0.045117
9859         1  243114428  243265406    215      27  185616       1.9389     0.026258
10806        1  243245419  243510091    533      46  185616       1.2915     0.098257
10000        1  243478233  243861079    654      39  185616      0.31022       0.3782
10472        1  244038939  244067476     42      20  185616      0.72212      0.23511
200159       1  244342069  244399874    240      45  185616     -0.49057      0.68813
159          1  244398492  244462134    164      30  185616      0.30767      0.37917
257044       1  244442100  244650362    653      39  185616     -0.11502      0.54578
51029        1  244643048  244719034    198      34  185616       1.1996      0.11514
116228       1  244825337  244855057     70      10  185616     -0.43998      0.67002
3192         1  244840300  244874525     70      19  185616     -0.49276      0.68891
84288        1  244959739  245135228    543      41  185616      0.87071      0.19196
55083        1  245144985  245719432   2348     239  185616     -0.35549      0.63889
64754        1  245739340  246517342   3539     132  185616     -0.57311      0.71672
105373268    1  246184292  246211730    141      24  185616      -0.3973      0.65443
64216        1  246530561  246576319    237      36  185616      -1.0771      0.85928
163882       1  246556337  246678587    428      49  185616      -1.6086      0.94615
51097        1  246714076  246778137    236      25  185616     0.087525      0.46513
100130097    1  246760907  246849587    338      36  185616       1.0927      0.13726
25909        1  246829098  246941978    301      34  185616      0.43187      0.33292
57116        1  246935547  247018093    345      34  185616     -0.88399      0.81165
93474        1  247024638  247088813    349      25  185616     -0.39141      0.65225
79862        1  247089962  247114400    102      17  185616      0.88791      0.18729
388759       1  247100160  247122417     75      18  185616      0.76579       0.2219
7678         1  247111975  247182438    268      23  185616    -0.038672      0.51542
317705       1  247246072  247267145     94      17  185616       1.0638       0.1437
84838        1  247287413  247343376    164      28  185616       1.8257     0.033946
114548       1  247405904  247459108    300      58  185616      0.53926      0.29485
127623       1  247441029  247461982    172      23  185616      0.98607      0.16205
441932       1  247481068  247502409     56      19  185616      0.98167      0.16313
148823       1  247497058  247587690    306      53  185616      0.40876      0.34136
81472        1  247520132  247543839     79      13  185616     -0.20436      0.58096
102724446    1  247555639  247651191    344      49  185616     -0.59723      0.72482
81470        1  247578360  247599313     81      15  185616      -0.3533      0.63807
81469        1  247595586  247616515     64      15  185616     -0.25205       0.5995
441933       1  247662118  247683041    117       8  185616     -0.98809      0.83845
105373274    1  247690079  247759120    203      27  185616    -0.038744      0.51545
343169       1  247701829  247722755     63      15  185616     -0.67112      0.74893
26188        1  247747462  247768406     78      19  185616    -0.024366      0.50972
284532       1  247804800  247844858    203      17  185616      0.23678      0.40642
391189       1  247830928  247851896    107      16  185616      0.32663      0.37197
25893        1  247847199  247890138    207      31  185616      0.97383      0.16507
343171       1  247885587  247906531    111      16  185616       1.8562     0.031711
343172       1  247902253  247933152    168      22  185616      0.96877      0.16633
284521       1  247927029  248110922    609      42  185616       1.1297      0.12929
391190       1  247938858  247959796    116       7  185616      0.17919      0.42889
391191       1  247955332  247976339    143      14  185616      0.39396       0.3468
81466        1  248011948  248032886     48      11  185616      0.85451      0.19641
26246        1  248025510  248049332     48      16  185616       1.2209      0.11107
391192       1  248050682  248071620     49       8  185616       1.3121     0.094736
127059       1  248135148  248156086     47      10  185616        1.167       0.1216
391194       1  248169986  248191029    110      12  185616     -0.31336        0.623
127062       1  248193068  248214006     85      10  185616     -0.58082      0.71932
26245        1  248228929  248249864     57      11  185616      -1.4314      0.92385
391195       1  248262852  248283814     64       7  185616     -0.71345      0.76222
127064       1  248284616  248305578     86       8  185616     -0.63705      0.73795
391196       1  248313630  248334568     98       5  185616      -1.2152      0.88785
127066       1  248338775  248359713    143       8  185616     0.036239      0.48555
127074       1  248351581  248372627    139      11  185616      0.11127       0.4557
254879       1  248377609  248398535    130      12  185616      -1.0444      0.85184
26696        1  248395995  248417104     98       7  185616      -0.5926      0.72328
105379285    1  248435607  248558838    177      19  185616      0.97835      0.16395
401992       1  248439062  248558832    169      18  185616       1.0105      0.15612
343173       1  248463351  248484307     78       8  185616      0.33092      0.37035
401994       1  248473422  248708899    587      36  185616       2.0613     0.019638
401993       1  248478589  248499536     17       6  185616         1.19      0.11702
391211       1  248511647  248532597     35       4  185616        2.064     0.019508
343563       1  248548544  248569491     31       4  185616     -0.27593       0.6087
127068       1  248563801  248584757     68       7  185616       1.6414      0.05036
127069       1  248582830  248603768     50       9  185616       2.5388    0.0055621
127077       1  248616178  248637128     65       9  185616      -0.9953       0.8402
403244       1  248628287  248652735     68      11  185616      0.35906      0.35978
403239       1  248639931  248660884     78      15  185616       1.1272      0.12983
646627       1  248711230  248765792     94      12  185616       1.8836     0.029808
80851        1  248800446  248835955     91      13  185616       1.4608     0.072032
79894        1  248828178  248859517     58      12  185616      0.85344      0.19671
55657        1  248840004  248870798     46       9  185616     -0.80538       0.7897
267002       1  248862850  248929146    121      23  185616     -0.46842      0.68026
642273       2      28814      57115     65      13  185616      0.76004      0.22361
26751        2     208136     274866    145      19  185616         1.22      0.11124
52           2     254140     288283     70      14  185616        1.321     0.093253
285016       2     269561     298880     58      14  185616       1.1696      0.12107
101927262    2     276352     304727     63      14  185616       1.1679      0.12143
100996637    2     484739     506631     88      24  185616      0.78392      0.21654
105373352    2     547813     571982    132      17  185616      0.41568      0.33882
105373353    2     625637     656098    204       7  185616        1.731     0.041728
129787       2     657973     687439     99      22  185616       1.8745     0.030432
105373480    2     721290     789111    277      13  185616     -0.60999      0.72907
101060391    2     939634     964998     79      14  185616     -0.70086       0.7583
54221        2     940868    1377645   2009      84  185616       1.2127      0.11263
7173         2    1403461    1552727    699      49  185616      0.36761      0.35658
102723730    2    1538525    1566488    134      18  185616     -0.46797       0.6801
7837         2    1621887    1754852    504      63  185616      0.31101       0.3779
23040        2    1779113    2341375   1919     127  185616     -0.70566       0.7598
105373380    2    1788741    1821738    151      23  185616      0.72552      0.23407
7260         2    3178970    3387882    867      40  185616     0.020857      0.49168
51112        2    3369672    3489571    459      48  185616   -0.0093334      0.50372
55256        2    3487919    3529579    192      22  185616      -1.5596      0.94058
246243       2    3521813    3568371    177      31  185616      -0.6972      0.75716
6201         2    3565263    3590919    106      30  185616      0.70829      0.23938
78989        2    3584832    3654644    322      42  185616       2.4452    0.0072379
55821        2    3648184    3712671    288      32  185616      0.46036      0.32263
728597       2    3693592    3857411    695      75  185616       2.1855     0.014424
105373395    2    4010896    4035307     69      10  185616      0.46956      0.31934
105373397    2    4086389    4150262    226      39  185616      0.62041      0.26749
6664         2    5682667    5711385     73      21  185616       2.1895      0.01428
105373442    2    5686237    5710950     65      18  185616       2.1706     0.014981
129607       2    6830417    6876635     76      26  185616      -1.3338      0.90886
91543        2    6855840    6908232     95      28  185616     -0.75155      0.77384
9781         2    6907392    7086197    642      62  185616     0.071436      0.47153
3398         2    8671983    8694453     70      19  185616      0.22676       0.4103
57498        2    8718857    8847625    299      40  185616      0.71524      0.23723
129642       2    8842690    9013747    360      30  185616      -1.4499      0.92646
8853         2    9196765    9415683    569      44  185616       3.1746   0.00075019
9270         2    9395684    9433569    117      21  185616        2.258     0.011974
51692        2    9413537    9483110    162      19  185616       3.0143    0.0012879
285148       2    9464532    9527208    162      18  185616       3.3262   0.00044019
6868         2    9479263    9565788    230      27  185616       3.2613   0.00055454
10971        2    9573967    9641055    163      28  185616       1.3559     0.087559
101926982    2    9639308    9675708    175      32  185616      -0.2913      0.61459
9014         2    9833442    9944416    560      24  185616      0.26398       0.3959
29841        2    9941663   10012284    341      33  185616       0.1951      0.42266
8462         2   10032985   10064836     94      20  185616     0.037148      0.48518
192668       2   10046799   10090411    165      30  185616      0.19199      0.42388
6241         2   10112568   10141419     56      14  185616       1.9646     0.024731
348738       2   10131382   10221730    350      44  185616      0.75981      0.22368
3241         2   10292889   10437617    658      90  185616       1.7411     0.040834
4953         2   10430371   10458554     89      17  185616     -0.41632      0.66141
79954        2   10560766   10699987    591      29  185616     0.069288      0.47238
245973       2   10710974   10795110    333      43  185616     -0.61238      0.72986
10130        2   10773391   10847977    477      30  185616     -0.13166      0.55237
3754         2   10901937   10924225     87      24  185616     -0.78875      0.78487
130813       2   11123053   11164564    180      26  185616       1.1697      0.12107
130814       2   11145372   11188874    184      30  185616       1.6358     0.050942
9475         2   11169764   11355363    509      24  185616       2.5905    0.0047918
1876         2   11434375   11476177    198      18  185616      -0.3976      0.65454
9687         2   11524116   11652788    407      60  185616     -0.31117      0.62216
23620        2   11648178   11680203    122      31  185616       1.1156       0.1323
23175        2   11667545   11837409    608      70  185616     -0.51905      0.69814
28951        2   12706872   12752734    108      20  185616       0.5966      0.27539
151354       2   14622686   14650046     48      12  185616      0.32119      0.37403
653602       2   14625091   14660819     63      13  185616      0.62149      0.26714
51594        2   15156908   15571348   1087      37  185616    -0.086535      0.53448
1653         2   15581621   15641111    196      20  185616      0.41411       0.3394
4613         2   15930438   15957007     86      20  185616      -1.1492      0.87477
81553        2   16539459   16675866    413      79  185616      0.54596      0.29255
729475       2   17500584   17530580     91      11  185616      0.46267       0.3218
7447         2   17530540   17666439    466      32  185616       2.6524    0.0039966
79677        2   17653812   17763829    303      27  185616       1.8295      0.03366
348654       2   17743627   17797104    182      27  185616       1.9157     0.027704
343930       2   17806519   17827100     77      20  185616      0.13453      0.44649
3790         2   17867847   17942961    301      40  185616       1.9893     0.023331
57665        2   18544723   18570693     53      20  185616    -0.062855      0.52506
100526794    2   18544723   18599580    123      27  185616      0.93388      0.17518
93034        2   18552871   18599580    105      22  185616       1.0742      0.14136
130497       2   19341485   19368611     75      23  185616      0.94569      0.17215
130502       2   19886753   19911986     69      19  185616      0.88954      0.18686
57539        2   19900260   20000123    225      29  185616      0.62252       0.2668
4148         2   19982052   20022694    102      21  185616     -0.12385      0.54928
9741         2   20022650   20062028    115      19  185616      0.37408      0.35417
6382         2   20190797   20235433    150      25  185616       1.5454      0.06112
23369        2   20238692   20362229    279      25  185616    -0.080691      0.53216
388          2   20437071   20459445     61      16  185616      0.93171      0.17574
64342        2   20607804   20661104    235      36  185616     -0.52019      0.69853
151449       2   20656664   20681490     73      21  185616      -1.0383      0.85043
60526        2   20674014   20833137    381      47  185616     -0.55787      0.71154
338          2   20989218   21054073    160      42  185616     0.050568      0.47983
100129278    2   21096652   21157393    139      23  185616     -0.59577      0.72434
105377637    2   23372827   23412338    143      31  185616      -1.4283       0.9234
114818       2   23375427   23718613   1284     131  185616     -0.45075      0.67391
54454        2   23675229   23937114    842      32  185616       -1.627      0.94814
165324       2   23917271   24011000    311      24  185616      -1.4731      0.92963
388931       2   24000083   24035874    116      24  185616      -0.3308       0.6296
80304        2   24019336   24057426    105      25  185616     -0.39792      0.65466
2281         2   24039706   24077743    112      21  185616       -1.322      0.90692
51639        2   24057584   24086444     89      14  185616     -0.78514      0.78381
375190       2   24066874   24179638    367      27  185616      -1.0647       0.8565
9540         2   24067428   24095215     98      12  185616     -0.54075      0.70566
375189       2   24104809   24133477     81      10  185616     -0.47793      0.68365
653140       2   24165043   24201698    118      18  185616      -1.2443      0.89331
50618        2   24192866   24370528    450      29  185616       -1.473      0.92962
