GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
670          6    3108376    3163198     91      12  222078      -1.5184      0.93554
7280         6    3143666    3167549     67       7  222078      -2.4793      0.99342
347733       6    3214261    3241665     23       6  222078     -0.43304      0.66751
389362       6    3244449    3313019    317      20  222078      0.24714       0.4024
63027        6    3258973    3466587    721      64  222078       1.2805      0.10018
221749       6    3712602    3762012    228      24  222078      0.56527      0.28595
26240        6    3839398    3861317     62       8  222078       1.5587     0.059533
8899         6    4011329    4074983    174      18  222078      0.28286      0.38864
222826       6    4058352    4097344    105      14  222078      0.38151      0.35141
404220       6    4069206    4140766    179      20  222078     0.088364      0.46479
10455        6    4105693    4145597     99      12  222078    -0.096037      0.53825
9425         6    4696159    4965544    659      72  222078    -0.037128      0.51481
10799        6    4982414    5014063    149      15  222078     -0.32892      0.62889
57128        6    5021753    5270950    738      53  222078       1.2714      0.10179
648791       6    5075486    5097221     62      12  222078      0.91888      0.17908
10667        6    5251018    5781583   1480     146  222078     -0.90565      0.81744
51299        6    5987999    6017605     91      17  222078     0.080009      0.46811
2162         6    6134078    6331013    618      93  222078      0.10793      0.45703
9450         6    6578701    6664983    357      59  222078       0.4831      0.31451
6239         6    7097597    7261980    315      41  222078       2.4385    0.0073742
6745         6    7271143    7323314    273      16  222078       1.6839     0.046103
285782       6    7316654    7399709    265      24  222078       1.2679      0.10242
83732        6    7379419    7428037    138      14  222078      0.23759       0.4061
1832         6    7531575    7596713    180      31  222078     -0.16729      0.56643
154007       6    7580199    7621967    105      16  222078     0.026752      0.48933
654          6    7716778    7891728    505      57  222078      -1.3547      0.91225
81567        6    7871250    7920814    144      20  222078     -0.98989      0.83889
105374908    6    7902481    7926025     66      21  222078     -0.42029      0.66286
63915        6    8003567    8074414    283      18  222078      0.16351      0.43506
9521         6    8063360    8112595    137      19  222078     0.032945      0.48686
51000        6    8403067    8445567    142      13  222078    -0.043861      0.51749
266553       6    9692023    9852630    367      44  222078        3.962    3.716e-05
105369145    6    9835518   10169438   1005      65  222078        3.928   4.2834e-05
7020         6   10386677   10429624     75      19  222078       1.0559      0.14552
2651         6   10511283   10639368    333      36  222078       2.9871    0.0014084
347744       6   10661418   10704797     28      17  222078     -0.22054      0.58727
55003        6   10680865   10719782     22      15  222078     -0.79726      0.78735
51522        6   10712915   10741129     41       7  222078      0.46175      0.32213
81853        6   10737759   10769774     52      13  222078      0.30314      0.38089
4117         6   10752723   10848605    156      22  222078        1.117        0.132
9247         6   10862724   10896430     79      15  222078      0.79972      0.21194
221711       6   10876831   10984309    357      35  222078       1.8602     0.031428
54898        6   10970759   11054391    162      16  222078      0.83207      0.20269
221710       6   11084033   11148738    214      24  222078       2.2666     0.011707
405754       6   11092489   11121838    110      11  222078       2.2464     0.012339
4739         6   11173298   11392348    608      82  222078       2.4266    0.0076215
100113407    6   11528196   11593524    170      18  222078     0.085131      0.46608
84830        6   11702895   11789628    280      32  222078       1.1592      0.12318
3096         6   11997653   12174999    440      50  222078       1.9319     0.026688
1906         6   12251214   12307194    125      29  222078       1.2701      0.10203
221692       6   12706606   13300244   1267      68  222078      0.52232      0.30072
100130357    6   13269295   13307297    152      14  222078       1.7127     0.043385
51256        6   13294951   13338583    175      13  222078       1.7185     0.042849
54438        6   13347830   13497637    322      34  222078      0.94003       0.1736
23408        6   13564274   13625158     83      13  222078       1.1878      0.11746
51406        6   13605327   13642524     49      11  222078       2.5368    0.0055936
10048        6   13611498   13721580    151      21  222078       5.2957   5.9279e-08
63933        6   13776549   13824563     88      19  222078       1.5782      0.05726
221687       6   13914446   13990009    138      16  222078       2.3484    0.0094263
9308         6   14107256   14146918    101      20  222078       1.9177     0.027578
3720         6   15235975   15532042    715      61  222078       0.7932      0.21383
84062        6   15512801   15673058    322      26  222078     -0.03404      0.51358
29116        6   16119086   16158248     58      14  222078      0.53678      0.29571
2766         6   16228580   16305549    149      26  222078     -0.40054      0.65562
6310         6   16289112   16771490   1253     161  222078       2.7231    0.0032333
101928433    6   16750058   16774994     56      17  222078       1.7027     0.044311
401236       6   17092258   17141372    109      16  222078      0.33291       0.3696
221662       6   17271492   17303875     69      16  222078       2.5549    0.0053107
10486        6   17383216   17567792    410      43  222078       1.4461      0.07408
51439        6   17590287   17621719     59      15  222078      0.55456       0.2896
9972         6   17605035   17716834    267      26  222078       0.8927      0.18601
63971        6   17749183   17997629    555      29  222078     -0.33278      0.63035
378884       6   18110487   18132620     75      11  222078     -0.39129      0.65221
7172         6   18118311   18165165    137      19  222078      0.50656      0.30623
221656       6   18145388   18233854    255      27  222078      0.99953      0.15877
7913         6   18214169   18274568    117      17  222078      0.22218      0.41209
255488       6   18267515   18478874    798      45  222078       1.1451      0.12609
3400         6   19827370   19852200     64      19  222078       2.0363     0.020858
154141       6   20089684   20222464    372      63  222078      0.21502      0.41488
105375105    6   20390748   20412772     35      10  222078       1.2018      0.11472
1871         6   20391906   20503714    224      45  222078       1.4522     0.073222
54901        6   20524457   21242404   1930      85  222078       3.8558   5.7664e-05
6659         6   21583741   21608619     17       9  222078       1.7969     0.036179
5617         6   22277244   22312883     79      20  222078       2.3934    0.0083458
154150       6   22559449   22580521     58      10  222078      0.12042      0.45208
140767       6   24116186   24157529     78      21  222078       1.8354     0.033221
51473        6   24161755   24393292    638      42  222078       1.6464     0.049843
353219       6   24346903   24368284     40       8  222078       1.6805     0.046426
57380        6   24392908   24436194    189      15  222078       1.1813      0.11874
2822         6   24415832   24505043    460      28  222078       1.6492     0.049554
7915         6   24484969   24547207    211      25  222078       1.5368     0.062174
9856         6   24534104   24656172    328      39  222078       1.1666       0.1217
51567        6   24639977   24676989    110      18  222078      0.90356      0.18312
55856        6   24657035   24715069    130      16  222078       1.6679     0.047667
81688        6   24694861   24730836     74      18  222078       1.0831      0.13937
51053        6   24764931   24796099     70      18  222078       1.4987     0.066975
101928603    6   24787321   24808896     68      15  222078       1.3936     0.081719
9750         6   24794281   25052288    726      71  222078     -0.90226      0.81654
105375106    6   25263478   25289431     56       6  222078    -0.085394      0.53403
55604        6   25269428   25630530   1277      71  222078      0.81934       0.2063
10590        6   25642201   25711783    191      29  222078       1.1415      0.12684
221613       6   25716063   25736562     66       6  222078      0.66588      0.25274
255626       6   25716909   25737345     66       6  222078      0.66588      0.25274
10050        6   25743359   25791175    151      17  222078       1.1506      0.12495
6568         6   25771454   25842070    185      20  222078       1.5547     0.060006
10786        6   25835100   25884243    120      16  222078       1.4475     0.073884
10246        6   25902754   25940726    107      11  222078      0.56669      0.28546
10475        6   25952689   25997329    102      17  222078       1.9389     0.026258
3024         6   26007032   26027812     46      13  222078       1.5723     0.057935
8350         6   26010490   26030958     47      13  222078       1.6804      0.04644
8359         6   26011679   26032050     49      13  222078       1.6293     0.051621
8366         6   26016896   26037252     48      13  222078       1.7179      0.04291
8358         6   26021589   26042060     47      13  222078       1.9681     0.024531
8335         6   26023092   26043568     41      12  222078       1.9608     0.024948
3018         6   26033227   26053657     47      10  222078       1.4272     0.076761
8352         6   26035411   26055869     44      10  222078       1.4256     0.076986
3006         6   26045740   26066471     45      11  222078       1.4322     0.076049
3077         6   26077281   26106117     81      16  222078      0.80047      0.21172
8364         6   26093948   26114337     58      10  222078      0.87646      0.19039
3010         6   26097412   26118136     56       9  222078       1.0031      0.15792
8347         6   26113467   26133904     60       8  222078      0.96855      0.16639
8334         6   26114145   26134690     61       9  222078      0.97172       0.1656
3008         6   26146331   26167115     21       8  222078       2.1411     0.016131
3017         6   26147843   26181349     43      12  222078       1.7666     0.038644
8344         6   26173796   26194230     58       8  222078      0.23132      0.40853
8360         6   26178710   26199076     62       7  222078      0.19468      0.42282
8351         6   26186784   26209293     83       8  222078      0.12396      0.45067
3013         6   26188784   26209293     78       8  222078      0.12279      0.45114
8343         6   26189559   26209988     78       8  222078     0.057205      0.47719
8367         6   26194645   26215021     75       9  222078     0.008228      0.49672
8339         6   26206200   26226644     60       5  222078     -0.44163      0.67062
3012         6   26206920   26227483     60       5  222078     -0.43054       0.6666
8353         6   26215155   26235616     55       5  222078     -0.50928      0.69472
3007         6   26224212   26244988     51       7  222078     -0.83721      0.79876
8361         6   26230426   26250793     47       7  222078     -0.91829      0.82077
8369         6   26236611   26256977     41       7  222078      -1.1207      0.86879
8968         6   26240142   26260607     37       7  222078     -0.30118      0.61836
8345         6   26241651   26262075     34       8  222078     -0.23651      0.59348
105374986    6   26247024   26272753     49      10  222078     -0.29017      0.61416
8355         6   26260918   26281384     53      10  222078     -0.42482      0.66452
8346         6   26262976   26283412     53      11  222078     -0.45446      0.67525
8365         6   26275126   26295499     67       9  222078     -0.83314      0.79762
11118        6   26355159   26461653    367      20  222078      0.37725      0.35299
10385        6   26372886   26404874    118      15  222078     -0.75601      0.77518
11119        6   26392237   26425216    109       7  222078      0.79009      0.21474
10384        6   26430472   26463415     87      12  222078       1.2172      0.11176
11120        6   26447904   26486621     96      15  222078      0.83416       0.2021
696          6   26489306   26520425     57      10  222078      0.57636      0.28219
10473        6   26528344   26556937     60       7  222078      0.24259      0.40416
29777        6   26586943   26610050     58      10  222078      0.70347      0.24088
79692        6   26624383   26669752    114      13  222078       0.5659      0.28573
105374995    6   27115897   27140449     39      13  222078      0.56068      0.28751
8970         6   27122316   27142796     28      11  222078      0.75213      0.22599
8969         6   27123038   27143535     29      12  222078      0.79389      0.21363
85236        6   27128293   27156858     43      13  222078      0.24796      0.40208
8294         6   27129309   27149678     30      11  222078      0.37665      0.35322
85235        6   27137082   27157562     30       9  222078     -0.32073      0.62579
10279        6   27237723   27266620     62      11  222078      0.52312      0.30045
94026        6   27299063   27322232     71       9  222078     -0.23001      0.59096
105375107    6   27302169   27324612     83       9  222078     -0.34308      0.63423
346157       6   27364938   27413908    184      10  222078      0.53254      0.29718
7738         6   27440742   27483118    107       9  222078      0.38374      0.35059
8340         6   27797479   27817931     44      12  222078       0.4784      0.31618
8329         6   27798199   27818667     45      11  222078      0.40511       0.3427
8357         6   27800064   27820536     44      11  222078      0.41202      0.34016
8331         6   27804302   27824740     45      12  222078      0.28137      0.38921
8342         6   27805044   27825489     48      12  222078      0.26603      0.39511
8363         6   27814125   27834480     44      11  222078    -0.043838      0.51748
8362         6   27821174   27841527     35      10  222078     -0.19963      0.57912
8330         6   27827880   27848339     35       7  222078      0.69588      0.24325
8341         6   27828662   27849110     35       6  222078      0.69789      0.24262
8332         6   27855329   27875798     37       9  222078     -0.13266      0.55277
3009         6   27856792   27877581     45      11  222078     -0.14265      0.55672
8354         6   27861845   27882321     44      10  222078    -0.061219      0.52441
8368         6   27863148   27883511     45      11  222078    -0.017503      0.50698
8356         6   27880315   27900792     37       8  222078       1.1218      0.13098
8336         6   27882699   27903185     43       9  222078       1.3096     0.095163
8348         6   27883425   27903891     41       9  222078       1.3284     0.092025
81697        6   27901185   27922396     44      12  222078       1.3339     0.091121
26212        6   27947241   27968182     44       9  222078       1.2206      0.11111
7718         6   28070704   28099563     73      10  222078       1.0933      0.13713
80345        6   28114556   28140086     58       7  222078      0.11557        0.454
7745         6   28126743   28169472    111       9  222078      0.41841      0.33782
7746         6   28202665   28243487     89      16  222078       1.2374      0.10798
387032       6   28231705   28269271     66      13  222078       1.1792      0.11916
222698       6   28249297   28270958     39      10  222078      0.99707      0.15936
7741         6   28257010   28288224     52      12  222078        1.388     0.082566
84547        6   28271537   28312549     81      15  222078       1.1489       0.1253
64288        6   28302837   28364506    162      21  222078        1.543     0.061421
80317        6   28339913   28379177    117      16  222078       1.8965     0.028944
9753         6   28368821   28409767    118      10  222078       1.8406     0.032837
222696       6   28415531   28453974     99      11  222078       2.2954     0.010854
257202       6   28493296   28525793     62      11  222078      0.65217      0.25715
2880         6   28516012   28544951     51      10  222078      0.21924      0.41323
114821       6   28561338   28626203     74      12  222078    -0.067734        0.527
5987         6   28893002   28933991    108      15  222078      0.82048      0.20597
282890       6   28984785   29015628     60      11  222078      0.29629       0.3835
26692        6   29034213   29055175     70       9  222078      0.47807       0.3163
442184       6   29076208   29097313     46      10  222078      0.43128      0.33313
105375003    6   29098630   29124417     62      10  222078      -1.0348      0.84962
442186       6   29101810   29122884     52       9  222078      -1.2563       0.8955
26707        6   29163534   29184574     81       8  222078      -1.6202       0.9474
442191       6   29296690   29317655     60      14  222078      0.84303      0.19961
81696        6   29345230   29467067    436      26  222078      0.59913      0.27454
81797        6   29363423   29385291     91      13  222078       1.0803         0.14
26529        6   29386639   29407671     97       7  222078      0.85767      0.19554
26531        6   29415504   29437732     60       9  222078      0.77476      0.21924
442194       6   29429939   29450977     95       8  222078     -0.34879      0.63638
26716        6   29447133   29474322     83       7  222078     -0.67753      0.75097
116511       6   29476766   29497902     23      10  222078       0.5631      0.28668
105375007    6   29480320   29504236     32      10  222078      0.27981      0.38981
10537        6   29545612   29569925     67      12  222078      0.33982        0.367
7932         6   29577378   29601012     66      12  222078     -0.50091      0.69178
2550         6   29592228   29643185    170      16  222078     -0.37026      0.64441
4340         6   29646981   29682372    140      24  222078       1.0865      0.13862
346171       6   29662392   29691146    158      20  222078      0.92634      0.17714
3134         6   29713340   29750355    292      17  222078      0.72701      0.23361
554223       6   29781906   29807807    241      14  222078       1.4114     0.079061
3135         6   29816979   29841122    301      18  222078        1.941     0.026128
3105         6   29932470   29955884    402      19  222078       1.9772     0.024007
30834        6   30051240   30074909    115      14  222078      0.49882      0.30895
6992         6   30056880   30080333    141      18  222078      0.37712      0.35304
80352        6   30060266   30085851    160      19  222078       0.3591      0.35976
11074        6   30092892   30123090    172      25  222078     -0.01967      0.50785
135644       6   30124510   30158773    249      14  222078     -0.13875      0.55518
10107        6   30141939   30173440    197      16  222078     -0.27553      0.60855
89870        6   30153206   30182696    127      14  222078     -0.16767      0.56658
7726         6   30174453   30223494    155      18  222078      0.90367      0.18308
56658        6   30316844   30353729     87      15  222078       1.7569     0.039466
202658       6   30319311   30356858     81      16  222078       1.7074     0.043873
79897        6   30335129   30356858     47      13  222078       1.8435      0.03263
105375108    6   30454493   30477855    168      15  222078       3.4229    0.0003098
3133         6   30479406   30504205     60      11  222078       1.2023      0.11463
2794         6   30531377   30567594     43       9  222078       1.1236      0.13059
80742        6   30546709   30574696     29       5  222078       0.7586      0.22405
23           6   30561393   30601532     50       8  222078       1.0201      0.15384
5514         6   30590400   30628607     33      13  222078       2.4396    0.0073515
28973        6   30607320   30636397     32      15  222078        2.616    0.0044481
79969        6   30616836   30656823     48      18  222078        2.406    0.0080638
221545       6   30637039   30663210     31      11  222078       2.1183     0.017077
8449         6   30643119   30683053     54      19  222078       1.9579     0.025123
170954       6   30666389   30697895     57      15  222078       2.0031     0.022583
11270        6   30678047   30701420     47      11  222078       2.5417     0.005516
9656         6   30689807   30727966     76      17  222078       2.7339    0.0031296
203068       6   30710201   30735426     62       7  222078       1.5512     0.060431
10211        6   30717734   30752685    117       9  222078        1.313     0.094595
8870         6   30733199   30754550     72       9  222078       1.1747      0.12005
780          6   30870909   30910156    128      12  222078      0.58958      0.27774
2968         6   30898200   30924103    105      11  222078      0.93743      0.17427
57176        6   30904208   30936459    141      13  222078       1.1136      0.13274
389376       6   30921350   30942175     87      12  222078       1.0819      0.13964
135656       6   30931000   30964221     93      19  222078       1.6627     0.048191
394263       6   30973708   30998637    106      11  222078       1.5359     0.062285
100507679    6   30995952   31045570    467      35  222078       1.6272     0.051845
29113        6   31101223   31122555    238      20  222078       2.5373     0.005585
170679       6   31104831   31150092    457      34  222078       2.5315    0.0056782
1041         6   31105088   31130475    264      20  222078         1.89     0.029376
170680       6   31127534   31149350    204      30  222078       2.5731    0.0050396
54535        6   31132439   31168238    298      26  222078       3.0115    0.0012998
6941         6   31148526   31174215    192      23  222078        3.173   0.00075437
5460         6   31154337   31180693    201      26  222078       2.8232    0.0023777
3107         6   31258749   31282136    554      25  222078        2.519    0.0058846
3106         6   31343868   31367212    732      42  222078       2.9022    0.0018525
100507436    6   31389784   31425315    420      22  222078      0.99572      0.15969
4277         6   31484277   31521124    347      25  222078       2.8863    0.0019492
401250       6   31518962   31540231    114      15  222078       2.2606     0.011892
7919         6   31520219   31552475    150      21  222078       2.4692    0.0067713
534          6   31534451   31556848     96      21  222078       3.0499    0.0011446
4795         6   31536851   31568829    131      25  222078       3.4673   0.00026281
4049         6   31550550   31584324    114      24  222078        3.324   0.00044369
7124         6   31565567   31588336     61      18  222078        2.592    0.0047712
4050         6   31570558   31592425     58      19  222078       1.9231     0.027233
7940         6   31576179   31598909     62      20  222078       2.7591    0.0028977
259197       6   31578883   31603019     73      23  222078       2.7801    0.0027169
199          6   31605192   31627021     53      11  222078       1.7056     0.044042
7916         6   31610673   31647777    102      18  222078       2.4285    0.0075797
7917         6   31629028   31670767    109      22  222078       2.5775    0.0049758
55937        6   31642410   31668210     66      17  222078       2.6065    0.0045733
57827        6   31648298   31670772     54      16  222078       2.0993     0.017894
7918         6   31651229   31676283     57      17  222078       2.9371    0.0016566
1460         6   31655880   31680070     52      15  222078       3.1582   0.00079377
58496        6   31660951   31682450     47      13  222078       2.9593    0.0015419
80741        6   31666684   31690373     36      11  222078       3.3577   0.00039295
7920         6   31676949   31713360     47      11  222078       1.8657     0.031042
259215       6   31696907   31720595     39      11  222078       1.8035     0.035654
58530        6   31705356   31727804     31       9  222078       1.7909     0.036657
80740        6   31708648   31731734     30       9  222078       1.5839     0.056612
80739        6   31710808   31736710     34      11  222078       2.2471     0.012316
23564        6   31717037   31740265     32      11  222078       2.6455    0.0040787
1192         6   31720581   31747318     42      13  222078       1.9477     0.025725
4439         6   31729948   31772678     70      16  222078       2.1302     0.016579
401251       6   31752996   31774850     36      10  222078       1.9839     0.023631
80737        6   31755401   31787331     49      12  222078       1.5533     0.060177
7407         6   31767518   31805935     60      17  222078      0.57808      0.28161
57819        6   31787392   31816984     51      17  222078       1.3087     0.095313
3305         6   31799619   31831999     60      20  222078       1.9547      0.02531
3303         6   31805514   31827942     37      15  222078       2.5426    0.0055013
3304         6   31817735   31840254     46      17  222078       1.9206     0.027393
50854        6   31824915   31849766     52      17  222078       1.6387     0.050642
4758         6   31849052   31872932     56      10  222078      0.73979      0.22971
80736        6   31853192   31889046     74      13  222078       1.5937     0.055507
10919        6   31869759   31907707     86      17  222078       1.8096      0.03518
717          6   31887785   31955674    146      28  222078       1.6146     0.053201
221527       6   31889204   31912367     45      16  222078       1.7412      0.04082
629          6   31935944   31962084     58      12  222078       1.2338      0.10864
7936         6   31942087   31969087     65      16  222078      0.98196      0.16306
6499         6   31948804   31979755     82      20  222078        1.441     0.074792
1797         6   31959811   31982290     60      17  222078       1.6556     0.048906
8859         6   31961175   31991446     56      16  222078       1.7433     0.040642
720          6   31972057   32012680     28      10  222078       1.8571     0.031645
721          6   32004795   32045418     35      14  222078       1.2649      0.10296
1589         6   32028316   32051670     50      20  222078       1.1843      0.11814
7148         6   32031155   32119374    173      35  222078       1.3047     0.096002
1388         6   32105268   32138240     54      18  222078       1.2425      0.10703
63943        6   32118707   32140308     44      18  222078       1.7801     0.037531
80863        6   32138363   32161943     41      14  222078        2.019     0.021741
9374         6   32143452   32173681     51      13  222078       1.7572     0.039441
80864        6   32154605   32178285     41      12  222078       1.5708     0.058119
10554        6   32158206   32188111     58      12  222078       1.3648     0.086154
6048         6   32168385   32190793     41      10  222078       1.4928     0.067749
177          6   32170968   32194322     46      11  222078       1.2691      0.10221
5089         6   32174733   32200186     53      13  222078       1.4243     0.077173
63940        6   32180766   32205523     60      16  222078       1.5559     0.059862
4855         6   32184843   32234067    225      37  222078       2.4649    0.0068525
101929163    6   32245717   32417822   1460      34  222078        4.339   7.1577e-06
10665        6   32278541   32382114    801      25  222078       4.1424   1.7182e-05
56244        6   32383339   32418879    387      19  222078       3.1356   0.00085759
3122         6   32429842   32455046    318      17  222078       2.8868     0.001946
3127         6   32507374   32540316      9       2  222078       2.8811    0.0019813
3123         6   32568769   32599836    284      14  222078       3.1162   0.00091607
3117         6   32627396   32664774    709      25  222078       2.2867     0.011106
3119         6   32649464   32676689    533      19  222078        1.675     0.046969
3118         6   32731386   32756887    348      11  222078       3.4246   0.00030781
3120         6   32746094   32773553    191       8  222078       2.0734      0.01907
3112         6   32802763   32827048    207      21  222078       1.9326     0.026645
6891         6   32811833   32848823    257      31  222078       1.7221     0.042522
5696         6   32830717   32854935    145      22  222078       1.0197      0.15393
6890         6   32835209   32863971    171      22  222078      0.94071      0.17343
5698         6   32844161   32869851    145      18  222078       0.9222      0.17821
3109         6   32924629   32951070    115      19  222078        2.105     0.017645
3108         6   32938614   32963122     97      13  222078       2.4825     0.006524
105375109    6   32956705   32982249     97      18  222078       2.9266    0.0017134
6046         6   32958660   32991505    129      20  222078       3.1264   0.00088483
3111         6   32994182   33019612    159      26  222078      0.82851      0.20369
3113         6   33054569   33090778    729      10  222078      0.62751      0.26516
3115         6   33065926   33099696    583      11  222078      0.68213      0.24758
1302         6   33152692   33203152    153      21  222078      0.90729      0.18213
6257         6   33183585   33210853     51      11  222078     -0.92378       0.8222
7922         6   33190826   33214437     40       9  222078     -0.86912      0.80761
7923         6   33194637   33216831     36       9  222078     -0.69757      0.75728
6015         6   33198509   33222722     43      11  222078     -0.35208      0.63761
6293         6   33240272   33281965     51       8  222078     -0.58714      0.72144
6222         6   33262075   33286504     31       7  222078     -0.73881      0.76999
8705         6   33267140   33288825     30       7  222078     -0.77698      0.78141
9277         6   33269103   33299527     39       8  222078      -1.3149      0.90572
10471        6   33279597   33300934     29       8  222078      -2.0541      0.98002
5863         6   33281654   33309452     41       9  222078      -2.2315      0.98718
6892         6   33289694   33324387     41       7  222078      -1.8606       0.9686
9278         6   33304405   33327942     31       4  222078      -1.3644      0.91378
1616         6   33308558   33333016     33       6  222078      -1.4723      0.92953
3833         6   33381524   33420226     59      12  222078      0.28409      0.38817
5252         6   33400412   33426453     30       9  222078      0.40799      0.34164
51596        6   33406542   33428288     22       8  222078      0.66943      0.25161
8831         6   33410070   33463689     64      13  222078        0.497       0.3096
221504       6   33444579   33467544     33       8  222078      0.58111      0.28058
578          6   33562546   33590299     77      15  222078     -0.20432      0.58095
3710         6   33611379   33706574    322      34  222078     -0.80128      0.78852
84300        6   33686761   33721751    123      12  222078      -1.8437      0.96739
117283       6   33711637   33756985    170      21  222078       -1.592      0.94431
221496       6   33761213   33799163    133      13  222078     -0.39963      0.65529
4295         6   33784672   33814016     86      13  222078     -0.24658      0.59738
2914         6   34008643   34165622    571      50  222078     -0.67945      0.75157
3159         6   34226800   34256231     67      13  222078     0.071672      0.47143
221491       6   34236380   34259108     53       9  222078      0.38956      0.34843
11165        6   34277194   34402680    232      12  222078     0.019827      0.49209
100529239    6   34277194   34436125    298      17  222078     -0.16226      0.56445
6204         6   34407454   34436125     55      11  222078     -0.96569       0.8329
29993        6   34456061   34546262    231      33  222078      0.51816      0.30217
25803        6   34527802   34566333    119      17  222078      0.92718      0.17692
64771        6   34577280   34706850    238      19  222078      -1.3244      0.90732
6631         6   34747094   34783857    122       9  222078      -1.5408      0.93832
54887        6   34782017   34887514    249      18  222078      -1.5081      0.93424
6882         6   34867778   34898071     69      11  222078     -0.94746       0.8283
23294        6   34879261   35108010    458      37  222078      -1.1984      0.88462
6954         6   35108071   35151642    119      12  222078     -0.69083      0.75516
222663       6   35204047   35263079     81      13  222078      -1.1255      0.86981
7629         6   35249488   35305987    107      13  222078      -0.6439      0.74018
50619        6   35287818   35331771     82      13  222078     -0.86858      0.80746
5467         6   35332558   35438191    165      21  222078      -1.1178      0.86817
2178         6   35442339   35477106     88      14  222078     -0.59687       0.7247
4736         6   35458401   35480781     54       9  222078     -0.49543      0.68985
7005         6   35463597   35507084     95      20  222078      -0.3649      0.64241
7287         6   35487874   35522902     88      16  222078     -0.12268      0.54882
2289         6   35563585   35738583    299      22  222078       1.0883      0.13822
105375110    6   35674467   35699106     35       8  222078      0.73877      0.23002
221481       6   35723805   35758913     65      14  222078      0.46428      0.32122
389383       6   35766594   35789552     59       8  222078      -1.0383      0.85044
340204       6   35771054   35798064     52       8  222078     -0.58364      0.72027
1208         6   35784982   35807344     35      11  222078      0.57467      0.28276
222662       6   35787420   35834075     77      10  222078       1.2039      0.11431
6732         6   35823034   35931180    203      11  222078       1.3572     0.087366
116369       6   35933514   36034636    204      26  222078      0.90026      0.18399
1432         6   36017635   36121236    205      19  222078      0.49962      0.30867
5603         6   36120484   36154524     53      12  222078      0.12966      0.44842
27154        6   36186773   36242790     50      12  222078     -0.16316       0.5648
285848       6   36229766   36323955    193      41  222078      -1.9203      0.97259
389384       6   36305757   36346977     79      22  222078       2.5681    0.0051125
51513        6   36344221   36397800    171      38  222078       1.2161      0.11197
222659       6   36380551   36452889    207      17  222078     -0.49314      0.68904
222658       6   36432767   36501143    132      14  222078     -0.05202      0.52074
11329        6   36483889   36557479    193      15  222078     -0.24152      0.59542
6428         6   36584313   36614467    100       9  222078     -0.57853      0.71855
1026         6   36666460   36697339     94      13  222078        1.566     0.058675
105375039    6   36668946   36691307     75      10  222078       1.7165     0.043037
401258       6   36687827   36743183    167      22  222078     0.033257      0.48673
57699        6   36730772   36849444    368      54  222078    -0.053452      0.52131
51645        6   36844829   36885024     96      14  222078      0.85534      0.19618
221477       6   36861846   36938964    188      15  222078       1.3322     0.091392
221476       6   36938263   36974837    152      20  222078      0.92685        0.177
23787        6   36958135   36996551    129      21  222078      0.21578      0.41458
221472       6   36995647   37039070    171      29  222078       1.4006     0.080661
5292         6   37160146   37185428     64      11  222078    -0.084628      0.53372
221468       6   37202178   37269005    113      17  222078      -0.1347      0.55357
55633        6   37247704   37342970    182      18  222078      0.75417      0.22537
9025         6   37343972   37404738     85      26  222078      0.68622      0.24629
23070        6   37423131   37492827     93      18  222078      0.14543      0.44219
154467       6   37472920   37509924     69      15  222078      0.57837      0.28151
266727       6   37622508   37707990    318      40  222078       1.0411      0.14892
60685        6   37809496   38164624    803      25  222078      -1.5464        0.939
114781       6   38158451   38650547   1096      73  222078     -0.29835      0.61728
2739         6   38665925   38713176    134      19  222078      0.42087      0.33692
1769         6   38705332   39040798   1052      55  222078      -1.3135       0.9055
2740         6   39038781   39101303    194      29  222078       0.1454       0.4422
55776        6   39094063   39125186     64      14  222078      0.55464      0.28957
8645         6   39178971   39239475    172      37  222078      -1.0942      0.86308
89822        6   39289001   39324461    114      19  222078       0.2724      0.39266
83795        6   39304698   39332985    115      19  222078      0.56922       0.2846
221458       6   39325100   39735472   1046      61  222078      -1.2191       0.8886
23500        6   39782366   39914877    329      41  222078        1.322     0.093079
4337         6   39893705   39944551     93      17  222078        1.217       0.1118
57497        6   40381099   40597464    738      58  222078       0.6045      0.27276
222643       6   41016901   41049199     56       5  222078     -0.19434      0.57705
222642       6   41031370   41054337     51       7  222078     -0.28683      0.61288
10930        6   41043201   41074891     70       6  222078     -0.30059      0.61814
221443       6   41056792   41082449     43       6  222078     -0.16358      0.56497
4800         6   41062968   41112407     76      10  222078     -0.73308      0.76825
340205       6   41139260   41164349     15       4  222078      0.33196      0.36996
54209        6   41148506   41173198     16       8  222078      0.46731      0.32014
79865        6   41179749   41211192     97      18  222078      -1.5398       0.9382
285852       6   41218324   41248382    156      14  222078       -1.976      0.97592
105375057    6   41240077   41263515     70      16  222078      -3.4105      0.99968
54210        6   41257385   41296719     96      19  222078      -3.1656      0.99923
9436         6   41325790   41360887    140      20  222078     -0.45275      0.67464
116113       6   41536426   41612384    217      31  222078      0.39971      0.34469
4188         6   41627037   41664246    127      34  222078        1.063       0.1439
7942         6   41673978   41746259    186      32  222078        1.172       0.1206
5225         6   41726711   41757401     56      16  222078     -0.73411      0.76856
10817        6   41760176   41789905     63      15  222078      -1.1766      0.88033
29964        6   41770762   41797372     53      13  222078      -1.1945      0.88386
