GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
11311        1  150057293  150155327    119       7  726828       4.6801   1.4334e-06
51177        1  150139434  150170065     48       6  726828       4.8625   5.7947e-07
81611        1  150208417  150246156     60      10  726828       3.2413   0.00059496
23632        1  150247159  150275078     32       7  726828       4.2013   1.3269e-05
51107        1  150255399  150279209     24       9  726828       4.5239   3.0351e-06
79630        1  150259004  150290924     36       8  726828       4.4579   4.1386e-06
148523       1  150272533  150297093     40       6  726828       4.4503   4.2873e-06
54460        1  150283842  150318979     89      10  726828       4.6133    1.982e-06
9129         1  150311479  150363228    130      14  726828       4.8128   7.4419e-07
23248        1  150354111  150486566    361      16  726828       4.5237   3.0382e-06
80222        1  150477364  150517609    103      11  726828       4.8478   6.2413e-07
1893         1  150498011  150523789     60      12  726828       4.7825   8.6556e-07
54507        1  150539369  150570937     63      22  726828       7.3865   7.5384e-14
105371437    1  150540283  150561350     47      17  726828       5.2363   8.1923e-08
4170         1  150564551  150589738     53      12  726828       7.8088   2.8866e-15
2029         1  150612123  150639622     60      12  726828        7.095   6.4693e-13
55204        1  150636225  150707956    176      11  726828       5.1121   1.5933e-07
84072        1  150688059  150730909    101       6  726828       4.6262   1.8618e-06
1520         1  150720196  150775957    102      12  726828       5.5243   1.6541e-08
1513         1  150786208  150818441     41       9  726828       6.8699   3.2134e-12
405          1  150799705  150886768    121      16  726828       6.1371    4.202e-10
9869         1  150916339  150974901    109      14  726828       5.3805   3.7145e-08
29956        1  150955173  150985003     57       8  726828       6.8593   3.4597e-12
8416         1  150972023  151006063     70      14  726828       7.2771   1.7053e-13
55793        1  150986825  151018378     70      14  726828       7.4614   4.2799e-14
58497        1  150998391  151045713    116      28  726828       7.2119   2.7583e-13
149428       1  151026553  151057600     66      18  726828       5.9531   1.3159e-09
54964        1  151037783  151061420     33      10  726828       4.4935   3.5037e-06
56882        1  151040971  151069649     41      13  726828       4.8339   6.6952e-07
10962        1  151049675  151078497     53      13  726828       4.2835   9.1992e-06
126626       1  151060604  151139119    155      20  726828       4.3898   5.6733e-06
10500        1  151121685  151156664     64      15  726828       5.1665   1.1927e-07
79626        1  151146629  151169749     23       9  726828       4.7586    9.746e-07
100534012    1  151146629  151180297     32      14  726828       5.2197   8.9626e-08
388695       1  151146810  151175948     30      13  726828       5.2781   6.5272e-08
79005        1  151156022  151180297     19      10  726828       5.2316   8.4039e-08
29765        1  151159986  151186304     20      10  726828       3.9272   4.2965e-05
6944         1  151166300  151200213     31      13  726828       2.8137    0.0024485
8394         1  151187954  151259535     89      11  726828       1.5031     0.066404
5710         1  151244700  151277479     34       8  726828       1.8936     0.029138
57592        1  151271555  151301905     24       7  726828       2.1672     0.015112
5298         1  151281797  151337715     50      13  726828       1.6436      0.05013
5993         1  151330640  151357293     37       9  726828      0.75964      0.22374
8991         1  151354302  151382734     63      17  726828       2.2697     0.011614
5692         1  151389565  151411936     39       8  726828      0.82632      0.20431
23126        1  151392724  151469465    126      10  726828       1.0775      0.14064
57530        1  151500877  151548692     86      16  726828      0.86847      0.19257
7286         1  151530300  151593583    126      20  726828       2.7605     0.002886
81609        1  151601984  151709083    158      18  726828       2.5003     0.006204
11189        1  151690052  151726821     56      10  726828       2.5667    0.0051338
284485       1  151711537  151739606     47      11  726828       2.2778     0.011371
65005        1  151749643  151773916     58       7  726828       2.2116     0.013499
51686        1  151752969  151781330     70       7  726828       2.1305     0.016566
11022        1  151760264  151800534    103       9  726828       2.7043    0.0034219
339398       1  151790264  151815442     48       9  726828       3.0559    0.0011218
6097         1  151796071  151842238     87      19  726828       2.8973    0.0018817
100191040    1  151827818  151855329     65      15  726828       3.8224   6.6092e-05
284486       1  151837101  151863697     66      13  726828       3.9598   3.7509e-05
117145       1  151860866  151919885    120      12  726828       1.9336     0.026581
6281         1  151972910  152004238     88       9  726828       1.4786     0.069623
6282         1  152022506  152047035     38      10  726828       2.3447    0.0095218
100131107    1  152069413  152090924     17       9  726828       2.2721     0.011539
126637       1  152074144  152099064     19      11  726828       2.5531    0.0053386
7062         1  152096317  152125454     18       8  726828       3.6537   0.00012924
126638       1  152143595  152169228     28       7  726828       3.3458   0.00041025
388697       1  152202076  152234196    129      11  726828      0.34385      0.36548
2312         1  152292163  152335257    132       9  726828        0.139      0.44472
388698       1  152338735  152370010     51       7  726828      0.96048      0.16841
49860        1  152399243  152424274     51       8  726828       1.0416      0.14881
254910       1  152500844  152522177     55       7  726828     0.077773        0.469
54544        1  152504502  152526010     56       6  726828      0.25553      0.39916
353145       1  152555654  152576770     49      10  726828      0.75046      0.22649
84648        1  152569384  152590504     23       6  726828     0.076695      0.46943
353144       1  152590662  152611086      2       1  726828      0.13422      0.44662
353143       1  152603811  152624098     59       6  726828      -1.0052      0.84261
353142       1  152612834  152633103     92       6  726828     -0.96355      0.83236
353141       1  152653411  152674659     28       6  726828     -0.40785      0.65831
353140       1  152665315  152686574     36       7  726828      -1.0186      0.84582
26239        1  152676123  152697401     74       8  726828      -1.3354      0.90912
353139       1  152688364  152709442     65       8  726828      -1.0253      0.84738
199834       1  152699047  152719434     47       7  726828     -0.67168      0.74911
100129271    1  152709522  152730429     75       4  726828     -0.33571      0.63145
448834       1  152748030  152772053     53       6  726828      0.48834      0.31266
353137       1  152766372  152786969     52       7  726828      0.53467      0.29644
353135       1  152776277  152798426     70       9  726828      0.38738      0.34924
353134       1  152786751  152808181     69       9  726828      0.46489        0.321
353133       1  152794835  152816631     55       9  726828      0.35409      0.36164
353132       1  152801971  152823109     43      11  726828     -0.13211      0.55255
353131       1  152817473  152838097     26      10  726828     -0.87895      0.81029
448835       1  152832854  152853983     21      10  726828      -1.1213      0.86892
4184         1  152868322  152895047     24       9  726828     -0.03963      0.51581
3713         1  152898563  152921886     46       8  726828     -0.59657       0.7246
163778       1  152960653  152982574     32       6  726828      -0.8579      0.80452
6698         1  152974088  152995814     59       4  726828     -0.36152      0.64114
6707         1  152991747  153013856    138       4  726828      -0.5192      0.69819
6699         1  153021203  153042900    107       3  726828      0.16995      0.43253
6703         1  153029725  153051118    108       4  726828     0.093519      0.46275
6700         1  153046120  153067512     61       7  726828      -0.4298      0.66633
6701         1  153060228  153081608     92       7  726828     -0.75637      0.77529
6704         1  153083135  153104528     69      14  726828      -1.6626       0.9518
6705         1  153102124  153123515     48      10  726828      -1.6245      0.94786
6706         1  153139582  153160951     46       4  726828      0.16636      0.43394
149018       1  153193430  153215125     67      13  726828     -0.40353      0.65672
574414       1  153195162  153229317    105      12  726828      0.30004      0.38207
4014         1  153249635  153272125     55       8  726828     -0.85946      0.80496
114771       1  153287589  153322975    112      16  726828     0.011007      0.49561
57115        1  153317380  153358841    179      13  726828      0.32155       0.3739
6280         1  153347854  153371027     83      10  726828      0.53847      0.29512
6283         1  153363708  153385599     52       6  726828       1.9407     0.026146
6279         1  153380032  153432578    115       8  726828       1.4819     0.069186
338324       1  153406524  153433225     45       9  726828      0.87729      0.19016
645922       1  153426995  153450027     56      13  726828        1.298     0.097139
6278         1  153447744  153470661     46       7  726828       0.9992      0.15885
6277         1  153524600  153546241     41       6  726828     -0.83791      0.79896
6276         1  153527147  153552175     60       6  726828       -1.012      0.84423
6275         1  153533619  153555806     53       5  726828      -0.4345      0.66804
6274         1  153537333  153559258     49       5  726828      -0.2436      0.59623
6273         1  153551108  153575830     43       6  726828       1.1061      0.13433
140576       1  153596886  153623038     60      13  726828       1.3214     0.093185
57402        1  153604255  153626332     39       6  726828       1.1546      0.12412
6284         1  153608799  153644092     72       8  726828      0.75924      0.22385
6271         1  153618397  153642037     51       6  726828      0.49848      0.30907
26097        1  153623982  153656306     59       7  726828     0.095576      0.46193
23557        1  153648654  153671852     35       6  726828     -0.42681      0.66524
3608         1  153651788  153681028     49       9  726828      -1.0616       0.8558
4881         1  153668617  153703992     57      13  726828      0.20895      0.41725
65123        1  153718050  153784808    122      19  726828       3.9636   3.6906e-05
11000        1  153765292  153790157     40      12  726828       5.5066   1.8293e-08
105371448    1  153790481  153814151     31       6  726828       7.5386   2.3759e-14
57459        1  153794725  153932975    235      20  726828       7.5497   2.1816e-14
9909         1  153919501  153956681     48       7  726828       6.1094        5e-10
200186       1  153937672  153968656     34       8  726828       7.4288    5.479e-14
27173        1  153949099  153978184     32       7  726828       6.1094        5e-10
148327       1  153957839  153984364     38       8  726828       6.1094        5e-10
10899        1  153964269  153987975     28       6  726828       6.1094        5e-10
5872         1  153971617  153996377     34      15  726828       6.1094        5e-10
6232         1  153980763  154002155     30      18  726828        7.576   1.7819e-14
91181        1  153982690  154165116    252      20  726828        6.486    4.406e-11
7170         1  154145304  154202135     75      13  726828       6.1094        5e-10
388701       1  154189085  154216365     28       9  726828       7.0006   1.2739e-12
25912        1  154196701  154230797     36      10  726828       6.8139    4.749e-12
9898         1  154209951  154281510    104      16  726828       6.9266   2.1558e-12
10456        1  154262563  154285875     31       9  726828       6.9685   1.6013e-12
89872        1  154311067  154335325     65      10  726828       3.7581   8.5613e-05
57198        1  154315560  154361304    117      16  726828       3.5008   0.00023191
3570         1  154395193  154479450    199      26  726828       2.0965     0.018019
126669       1  154459637  154512050     89      13  726828      0.64801      0.25849
126668       1  154492219  154558147    156      10  726828      -0.3484      0.63623
55585        1  154538575  154568644     55      10  726828   -0.0014927       0.5006
1141         1  154557781  154589878     53      14  726828       2.7498    0.0029812
103          1  154572057  154638013    117      13  726828       3.0887    0.0010051
3782         1  154687462  154880278    513      88  726828       6.2289   2.3493e-10
10654        1  154914732  154947310     59       9  726828       6.1094        5e-10
57326        1  154934080  154966091     42       9  726828       8.0988   2.7756e-16
90780        1  154947026  154971782     18       8  726828       6.0283   8.2849e-10
101928120    1  154951560  154972625     16       6  726828       3.9841   3.3869e-05
6464         1  154952298  154984492     23       7  726828       3.6364   0.00013824
1163         1  154964642  154989249     23       3  726828       3.1898   0.00071189
80308        1  154973294  155003111     29       4  726828       4.1596   1.5937e-05
55891        1  154983586  155004315     25       4  726828       4.2941   8.7719e-06
51043        1  154992627  155028525     49      14  726828       7.7016   6.7168e-15
127579       1  155007448  155043781     58      13  726828       7.2981   1.4594e-13
149095       1  155023806  155060930     54      14  726828       6.1094        5e-10
8751         1  155041272  155072776     41      13  726828       7.6716   8.4932e-15
1945         1  155053737  155079553     38      11  726828       6.3229   1.2834e-10
1944         1  155068872  155097538     47      11  726828       5.3495   4.4097e-08
1942         1  155117873  155144910     50      11  726828        4.891   5.0164e-07
55974        1  155125344  155148858     35      12  726828       5.2841   6.3154e-08
54344        1  155129891  155150520     32      10  726828       4.6362    1.774e-06
200185       1  155159408  155183328     44      10  726828       4.0615   2.4383e-05
80128        1  155163787  155194971     45      11  726828       4.4736   3.8461e-06
4582         1  155175824  155202915     38      12  726828       5.0526   2.1794e-07
7059         1  155185584  155219180     44      13  726828       3.8365    6.241e-05
4580         1  155198699  155223839     35      11  726828       3.6077   0.00015448
2629         1  155224448  155254862     54       6  726828        3.117    0.0009135
10712        1  155237205  155265483     48       6  726828       3.0412    0.0011781
10067        1  155245979  155272434     41       4  726828       2.2841     0.011183
1196         1  155252868  155283529     41       5  726828       1.9325     0.026648
57657        1  155267427  155299848     47       6  726828       1.1189       0.1316
5313         1  155279293  155318709     52       6  726828       1.1338      0.12844
2224         1  155298748  155330666     29       6  726828       1.9367     0.026388
284618       1  155310460  155334147     22      11  726828       3.1484   0.00082085
23623        1  155310849  155341118     29      12  726828       4.3337    7.332e-06
55870        1  155325261  155572850    222      33  726828       3.0036     0.001334
55154        1  155600170  155624967     22       8  726828       1.1537      0.12431
55249        1  155649442  155699032     47      11  726828       1.2707      0.10191
7818         1  155679089  155749010     85      15  726828       1.9741     0.024185
54856        1  155739658  155869400    179      16  726828      0.85364      0.19665
23208        1  155849469  155895199     68      13  726828       1.9392     0.026238
6016         1  155887808  155921402     55       9  726828       2.1012     0.017813
22889        1  155903043  155944442     53       7  726828      0.97924      0.16373
339403       1  155931689  155952834     19       4  726828      0.45132      0.32588
9181         1  155936640  156012635     94      14  726828       1.7577     0.039401
105371729    1  155991153  156043225     83      14  726828       2.3558    0.0092405
6746         1  155999048  156030991     58      12  726828       2.2989     0.010754
56893        1  156023135  156063825     62      17  726828       4.4456   4.3826e-06
28956        1  156044726  156068510     31      14  726828        6.393   8.1327e-11
57111        1  156051175  156080504     40      16  726828       6.2785   1.7093e-10
92312        1  156062013  156091998     39      13  726828       5.6954   6.1548e-09
4000         1  156072546  156150089    177      20  726828       4.1579   1.6061e-05
64218        1  156137359  156187751     90      19  726828       4.2785   9.4064e-06
9673         1  156183932  156222796     80       8  726828       3.3188   0.00045198
11243        1  156202988  156250077    100      13  726828       3.7023   0.00010682
100527963    1  156202988  156253332    104      14  726828       3.7197   9.9718e-05
632          1  156232160  156253332     42      13  726828        4.225   1.1945e-05
79957        1  156233321  156258488     51      14  726828       3.7288   9.6199e-05
23381        1  156239224  156292885    109      12  726828       2.3048     0.010588
84283        1  156272913  156302443     55       6  726828       1.7296      0.04185
112770       1  156282687  156305689     40       6  726828       1.8476     0.032327
391104       1  156288624  156309637     38       7  726828       1.9064     0.028298
7203         1  156298961  156348415    108      11  726828        1.838     0.033032
128229       1  156327314  156356995     49      10  726828       2.0008     0.022707
57127        1  156356043  156395234     81      19  726828       3.2054   0.00067443
10485        1  156394256  156444325     65      24  726828       3.5769   0.00017384
4209         1  156453721  156510842     89      15  726828       3.4658   0.00026432
128239       1  156515405  156582604    145      17  726828       2.0321     0.021074
164118       1  156569727  156597797     89       9  726828       1.4946     0.067516
128240       1  156581766  156604299     84       6  726828        1.063       0.1439
54865        1  156584308  156611496     95       7  726828       1.0521      0.14638
60484        1  156608801  156635725     41       8  726828       2.1164     0.017154
63827        1  156631948  156669532     69      22  726828       1.7276     0.042027
10763        1  156658763  156687397     62      10  726828      0.43731      0.33094
1382         1  156689606  156715816     77      26  726828      0.93259      0.17552
81875        1  156711891  156738472     57      15  726828       3.5843   0.00016902
51093        1  156718471  156746960     47      12  726828       4.0467   2.5975e-05
79590        1  156727302  156751266     37      10  726828       4.4842   3.6591e-06
3068         1  156732107  156762448     54      14  726828       4.3616   6.4569e-06
5546         1  156757482  156810817    126      18  726828       4.3011   8.4973e-06
9047         1  156796243  156826862     60      10  726828       3.8641   5.5747e-05
4914         1  156805750  156891850    178      35  726828        2.882     0.001976
3645         1  156830873  156868920     76      19  726828      0.96393      0.16754
375033       1  156883692  156926434    120      13  726828       2.0109     0.022168
149499       1  156910608  156952683    100      11  726828       3.5048   0.00022847
9826         1  156924840  157056640    274      17  726828       3.8731   5.3723e-05
440695       1  157082043  157109808    102      16  726828       3.5376   0.00020187
2117         1  157111191  157148591     53      14  726828       3.2772   0.00052412
83416        1  157503377  157562520    199      21  726828     -0.61758      0.73157
83417        1  157563749  157608080    140      15  726828    -0.077352      0.53083
115352       1  157666481  157710985     91      13  726828      0.50926      0.30529
79368        1  157735733  157787439     93      19  726828      0.99642      0.15952
115350       1  157782249  157830150     91      13  726828     -0.16365        0.565
922          1  157817071  157851844     64      16  726828     -0.78433      0.78358
55243        1  157983273  158110262    360      61  726828   -0.0063259      0.50252
912          1  158168038  158196427     92       9  726828     -0.53337      0.70311
909          1  158238329  158268269     67      13  726828       1.2585      0.10411
911          1  158279773  158304774     28      10  726828       1.7948     0.036344
910          1  158317950  158341531     54      11  726828       1.6419       0.0503
913          1  158343435  158367553     90      13  726828       1.0062      0.15716
128360       1  158388522  158409466    101      18  726828       1.3234     0.092859
391107       1  158409928  158430866     75       9  726828      0.18923      0.42496
391109       1  158455562  158476503     68       9  726828     -0.31461      0.62347
343406       1  158469878  158490885     78       9  726828      0.47562      0.31717
391112       1  158537128  158558105     66       9  726828       1.2733      0.10146
128366       1  158552651  158573604     61       8  726828       1.2952     0.097625
128367       1  158568919  158589899     61      13  726828      0.61979       0.2677
128368       1  158596439  158617380     54       8  726828      0.62007      0.26761
6708         1  158600498  158696716    209      26  726828      0.16331      0.43514
81448        1  158689678  158710652     44       8  726828       0.7832      0.21675
391114       1  158707168  158728115     49       6  726828       1.3011     0.096612
128371       1  158744816  158765847    102      14  726828       1.4892     0.068213
128372       1  158755744  158776682    111      16  726828      0.70827      0.23939
81442        1  158766682  158787635     79      20  726828      0.12513      0.45021
4332         1  158821378  158859480     81      16  726828     0.018368      0.49267
149628       1  158921547  158998872    267      31  726828       -1.023      0.84685
3428         1  158989973  159065155    251      22  726828     -0.46156       0.6778
9447         1  159052479  159086895     78      12  726828     -0.50651      0.69375
57863        1  159161587  159213142    112      26  726828      0.50878      0.30545
2532         1  159194013  159216500     74      19  726828      0.69721      0.24284
2205         1  159273888  159318224    121      18  726828      0.94699      0.17182
441911       1  159303670  159324659     45      10  726828      0.58873      0.27802
26476        1  159387494  159450967    201      26  726828      0.90539      0.18263
127385       1  159525078  159546007     62       9  726828     -0.48644      0.68667
325          1  159577826  159598871     77      14  726828      0.63535       0.2626
1401         1  159702289  159724609     47       9  726828      -1.1819      0.88138
54935        1  159770940  159792543     59      13  726828      0.83647      0.20144
343413       1  159790511  159826257    118      13  726828      -1.4198      0.92217
56833        1  159816650  159847497     86      20  726828       -2.022      0.97841
284677       1  159824474  159865347    116      32  726828      -1.9076      0.97178
391123       1  159844316  159872657     89      20  726828      -1.2984      0.90293
25790        1  159862364  159910116    128      18  726828      -1.3962      0.91867
8407         1  159908107  159935542     64      20  726828     -0.60782      0.72835
57549        1  159917039  159955596     99      25  726828     -0.57706      0.71805
89886        1  159941492  159964254     68      15  726828      -1.0634      0.85619
93183        1  160017672  160041993     53       8  726828      0.76215      0.22299
3766         1  160027467  160080261     96      16  726828      0.95381      0.17009
3765         1  160069953  160100563     62      10  726828      0.82522      0.20462
93185        1  160081339  160108860     54       9  726828      0.55779      0.28849
477          1  160105730  160153591    145      25  726828      -1.1945      0.88386
480          1  160141562  160196977    194      45  726828      0.75965      0.22373
844          1  160180495  160211886     66      20  726828       1.3859     0.082883
8682         1  160195319  160225376     33      15  726828      0.50472      0.30688
50717        1  160205715  160272560     81      13  726828       1.7779      0.03771
5824         1  160266809  160295151     40       8  726828       1.2306      0.10924
4807         1  160276369  160382848    203      31  726828       1.8924     0.029216
1314         1  160278587  160353564    131      23  726828       1.5921     0.055682
23385        1  160333273  160368952     77      17  726828       1.4659     0.071342
57216        1  160390574  160438678    110      17  726828       3.1593    0.0007908
114836       1  160475030  160533262    196      26  726828      0.56753      0.28518
8832         1  160531094  160589516    204      23  726828       1.1092      0.13367
6504         1  160598111  160657537    180      36  726828    -0.030981      0.51236
962          1  160668746  160721851    220      41  726828    -0.073085      0.52913
57823        1  160729057  160764821     98      13  726828     -0.95816      0.83101
4063         1  160786074  160838256    119      12  726828      0.60507      0.27257
51744        1  160820158  160872902    152      13  726828       1.7592     0.039269
55600        1  160866540  160895170    111       7  726828       2.2559     0.012039
142683       1  160935020  160967378    110      18  726828       1.2372      0.10802
50848        1  160985211  161031343    126      14  726828      0.76564      0.22195
100131187    1  161027631  161048984     49      13  726828       1.4412     0.074767
7391         1  161029251  161055979     60      13  726828       1.4669     0.071201
257106       1  161036942  161079971     86      17  726828       1.4179     0.078109
81607        1  161060991  161099595     84      23  726828     -0.17259      0.56851
126823       1  161088361  161110348     49      16  726828     -0.96076      0.83166
5202         1  161090556  161128076     65      16  726828       -1.038      0.85037
4817         1  161108072  161135445     38       9  726828      -1.5254      0.93642
9191         1  161110977  161142783     37       7  726828      -1.5382        0.938
51506        1  161143744  161168856     35      10  726828     -0.71056      0.76132
27005        1  161149464  161175726     37      10  726828     -0.35298      0.63795
5498         1  161155728  161188277     43      11  726828    -0.056759      0.52263
8703         1  161161310  161187968     35      11  726828     -0.23335      0.59226
9507         1  161179748  161209055     47      14  726828    0.0029103      0.49884
4720         1  161187419  161224395     76      20  726828     -0.18788      0.57451
2207         1  161205297  161229248     51      15  726828     0.071623      0.47145
336          1  161212293  161233628     47      12  726828      0.60641      0.27212
84134        1  161215939  161240746     60      14  726828      0.76158      0.22316
9970         1  161219666  161248598     79      12  726828      0.88936       0.1869
654790       1  161248727  161295450    179      23  726828      -1.1432      0.87353
4359         1  161294735  161319972     78      18  726828     -0.34194       0.6338
6391         1  161304376  161374751    289      11  726828    -0.073384      0.52925
257177       1  161354731  161377883     99       3  726828     0.096303      0.46164
2212         1  161495415  161534048    108      22  726828      0.88992      0.18676
3310         1  161514540  161536897     57      12  726828      0.13831        0.445
2214         1  161531759  161560623     78      20  726828      0.69786      0.24263
9103         1  161571339  161611220    132      27  726828       1.0752      0.14115
2215         1  161613196  161641963    172      16  726828       1.1913      0.11677
2213         1  161653115  161688654     93      22  726828       0.6783      0.24879
84824        1  161696972  161724352    108      24  726828       0.1885      0.42524
127943       1  161711544  161738143    117      20  726828      0.20066      0.42048
11266        1  161739768  161767164     92      15  726828        0.424      0.33578
22926        1  161756244  161974070    607      23  726828       1.8808     0.030002
25903        1  161973192  162034465    180      39  726828       1.3517     0.088228
9722         1  162059791  162380023   1081      69  726828     -0.21455      0.58494
284680       1  162363725  162386925     75      23  726828       1.0818      0.13966
400793       1  162368906  162396818     88      23  726828      0.36926      0.35597
117157       1  162385266  162422138    121      15  726828    -0.079895      0.53184
105373471    1  162410082  162457346    149      21  726828      0.77652      0.21872
127933       1  162487174  162539629    122       9  726828      0.51728      0.30248
6675         1  162551506  162609843     94      17  726828      0.19413      0.42304
4921         1  162621265  162796591    427      35  726828       1.1477      0.12555
51478        1  162780702  162822818     90      21  726828      0.93313      0.17538
339512       1  162836566  162878900    182      30  726828       1.1059      0.13438
5999         1  163058606  163086802     84      21  726828      -1.4386      0.92486
8490         1  163132299  163331791    719      47  726828       3.7431   9.0878e-05
83540        1  163311933  163365764    200      24  726828        4.233   1.1532e-05
5087         1  164549360  164896047    858     115  726828       2.1248       0.0168
4009         1  165191867  165366715    529      53  726828     0.060913      0.47571
6258         1  165390922  165455355    242      36  726828       0.9281      0.17668
440699       1  165534241  165573948    150      16  726828    -0.081216      0.53237
4259         1  165620873  165666136    193      24  726828      0.44788      0.32712
223          1  165652212  165708663    233      26  726828      -1.2148      0.88779
54499        1  165714291  165778922    143      19  726828      -2.1812      0.98542
7371         1  165817495  165921618    188      30  726828        1.441     0.074786
149297       1  166047426  166176755    338      26  726828     -0.39246      0.65264
57645        1  166829449  166864472     62       9  726828     -0.77627      0.78121
117143       1  166846510  166886417     81      12  726828     -0.74292      0.77124
387597       1  166903204  166999093    175      24  726828    -0.038544      0.51537
84944        1  166965582  167032214    151      22  726828      0.63096      0.26403
10223        1  167042836  167100631    163      25  726828       2.0036     0.022556
92235        1  167084077  167139897    178      25  726828       3.2907   0.00049972
5451         1  167210829  167437345    396      30  726828       3.3571   0.00039382
919          1  167420640  167528616    357      68  726828       1.0666      0.14308
8804         1  167531013  167563819    155      20  726828      0.23292      0.40791
92241        1  167620237  167718696    336      53  726828      0.27087      0.39325
9019         1  167711950  167801919    236      33  726828       1.2703      0.10198
55811        1  167799080  167925526    374      54  726828      0.83484       0.2019
25874        1  167906675  167947069     61       7  726828        1.884     0.029784
55827        1  167926559  168085843    199      20  726828       1.7365     0.041239
23432        1  168069542  168147667    138      20  726828      0.63365      0.26315
261726       1  168168845  168212114    143      16  726828      0.35453      0.36147
375035       1  168216017  168252850     52      11  726828     -0.82041      0.79401
9095         1  168271040  168324426    125      24  726828      -0.5906      0.72261
6846         1  168530765  168553997     86      12  726828      0.96886      0.16631
6375         1  168566061  168592077     84      12  726828       1.7266     0.042119
1805         1  168685457  168739204    223      34  726828     -0.18388      0.57295
101928596    1  169093700  169116473     70      14  726828      0.57614      0.28226
481          1  169096709  169142722    155      25  726828      0.93295      0.17542
29922        1  169121998  169377963    938      26  726828      0.82408      0.20495
8548         1  169357956  169406544    144      16  726828      0.46922      0.31946
57821        1  169384870  169470669    218      24  726828     0.013191      0.49474
10560        1  169453909  169496079    103      23  726828      0.15377       0.4389
2153         1  169501954  169596531    368      35  726828       1.0279        0.152
6403         1  169578849  169640139    177      32  726828      -1.5958      0.94473
6402         1  169680665  169721702    159      23  726828     -0.60337      0.72687
6401         1  169712640  169744079    172      16  726828      0.35094      0.36282
92342        1  169782529  169804959     80      13  726828      0.64056      0.26091
55732        1  169785005  169863088    251      20  726828      0.51343      0.30383
57147        1  169843074  169904267    185      17  726828      0.55491      0.28948
22920        1  169911329  170084741    487      14  726828      0.77842      0.21816
149281       1  170136047  170178923    129      17  726828      0.74811       0.2272
92344        1  170522122  170563834     55      15  726828     -0.36399      0.64207
5396         1  170652728  170749419    165      30  726828      0.43272      0.33261
80133        1  170925471  171075985    487      34  726828     0.081315       0.4676
2328         1  171080877  171127821    173      21  726828        1.792     0.036564
2327         1  171175208  171222683    200      19  726828     -0.11968      0.54763
2326         1  171238471  171295978    150      26  726828       0.7723      0.21997
2329         1  171304137  171352084     84      14  726828      0.58135       0.2805
23215        1  171475513  171603511    292      21  726828     -0.35731      0.63957
4653         1  171625417  171662633    130      20  726828       0.9128      0.18067
8674         1  171690156  171752239    202      14  726828        1.557     0.059736
51603        1  171771621  171807716    108       8  726828      0.86784      0.19274
26052        1  171831478  172428466   1357      72  726828     0.045285      0.48194
92346        1  172410515  172478829    186      22  726828        1.379     0.083951
5279         1  172431457  172454090     59      12  726828       1.4007     0.080648
51430        1  172522349  172621833    139      24  726828      0.68395        0.247
356          1  172649008  172676873     52       9  726828     -0.14574      0.55794
8995         1  173031220  173060963     58      14  726828     -0.22942      0.59073
7292         1  173173731  173218072    107      17  726828      -1.9061      0.97168
9588         1  173467347  173498807     54       9  726828      -1.2185      0.88849
284525       1  173490465  173613094    248      16  726828      -1.7925      0.96348
730159       1  173593008  173647134     65      14  726828     -0.92948      0.82368
339416       1  173598336  173715267    153      21  726828     -0.93035      0.82391
27252        1  173704912  173796822    104      14  726828     -0.84113      0.79986
91687        1  173789550  173834639     39       8  726828     -0.18248       0.5724
55157        1  173814645  173868544     67      11  726828     -0.25334          0.6
84614        1  173858082  173897458     94      15  726828      0.47388      0.31779
462          1  173893800  173927378     71      11  726828    -0.092283      0.53676
149041       1  173921084  174003072    146      14  726828     -0.33665      0.63181
9910         1  174149414  175005308   1753      25  726828    -0.022797      0.50909
9293         1  174438074  174459545     35       6  726828      0.72997       0.2327
27101        1  174989435  175022027     50      11  726828      0.49762      0.30938
63931        1  175002958  175033455     55      13  726828      0.53805      0.29527
63923        1  175057858  175158066    368      33  726828     -0.76731      0.77855
9674         1  175146987  175203093    157      21  726828     -0.60126      0.72617
7143         1  175312799  175753702   1195     119  726828     -0.59773      0.72499
64326        1  175934826  176217279    636      29  726828    -0.039201      0.51563
60676        1  176453171  176855601    797      44  726828       1.6694     0.047515
460          1  176847305  177174904    680      60  726828      0.15125      0.43989
57795        1  177160922  177292422    244      35  726828      0.97691      0.16431
89866        1  177919107  177979915    229      40  726828      0.16913      0.43285
9462         1  178083729  178489514    592      27  726828      0.74441      0.22831
400797       1  178468153  178509619     82      24  726828      0.69966      0.24207
84066        1  178503077  178533500     55      11  726828      0.94156      0.17321
105373472    1  178528473  178552606     68       8  726828       1.0859      0.13876
55103        1  178715147  178931842    413      26  726828        1.816     0.034685
9068         1  178839535  178881353     67      12  726828       1.7664     0.038667
9917         1  179015809  179086567    212      21  726828     -0.56707      0.71467
64222        1  179071977  179105996     94      17  726828     -0.67813      0.75116
27           1  179089327  179239693    323      20  726828     -0.76355      0.77743
6646         1  179283714  179368680    331      21  726828     -0.68413      0.75305
126859       1  179355718  179564735   1136      23  726828      0.34416      0.36536
7827         1  179540539  179585976    158      18  726828      0.60879      0.27133
163589       1  179581613  179701272    350      19  726828       1.1739      0.12022
148753       1  179717763  179826198    333      35  726828      0.45062      0.32613
163590       1  179829967  179887806    107      16  726828       3.2962   0.00048997
