entrez_id,node_idx,degree,gene_symbol,zstat_brca,p_brca,zstat_coca,p_coca,zstat_luca,p_luca,zstat_ovca,p_ovca,zstat_prca,p_prca
6478,11434,19,SIAH2,3.0922,0.00099329,-1.7099,0.95636,1.7032,0.044265,-0.27354,0.60778,2.6366,0.0041869
64780,11435,9,MICAL1,1.2964,0.097415,0.05315,0.47881,3.2987,0.00048571,0.365,0.35756,2.0107,0.022177
64781,11436,29,CERK,2.0809,0.018724,-1.4395,0.92499,-0.92695,0.82302,0.88257,0.18873,0.45725,0.32375
64782,11437,1,AEN,1.6439,0.050103,1.8351,0.033247,-0.78189,0.78286,1.937,0.026371,-0.67727,0.75088
64783,11438,37,RBM15,3.6008,0.00015861,0.80445,0.21057,0.45033,0.32624,-1.1816,0.88131,1.8527,0.031963
64784,11439,5,CRTC3,0.45746,0.32367,5.7375,4.8045e-09,2.03,0.021179,1.3719,0.085043,0.69269,0.24425
64785,11440,34,GINS3,0.091037,0.46373,-1.3042,0.90391,1.0079,0.15676,0.57596,0.28232,-0.1372,0.55456
64786,11441,14,TBC1D15,-0.77281,0.78018,-0.26607,0.60491,1.2618,0.10351,2.0,0.022748,1.0625,0.14401
64787,11442,15,EPS8L2,0.36709,0.35677,-0.4981,0.69079,0.76868,0.22104,1.6799,0.046487,-0.48764,0.6871
64788,11443,5,LMF1,0.72414,0.23449,1.3704,0.08528,2.2493,0.012248,1.3565,0.087475,2.5035,0.0061482
64792,11444,24,IFT22,-0.62414,0.73373,-1.1418,0.87324,-0.75072,0.77359,0.48895,0.31244,0.1753,0.43042
64793,11445,5,CEP85,-1.3689,0.91448,0.048355,0.48072,-0.060418,0.52409,0.80516,0.21036,1.2404,0.10742
64794,11446,59,DDX31,-0.68191,0.75235,-0.19714,0.57814,0.49078,0.31179,1.3267,0.092296,1.4796,0.069485
64795,11447,16,RMND5A,-1.4067,0.92025,0.48767,0.31289,0.28231,0.38885,-0.097447,0.53881,-0.078703,0.53137
64798,11448,27,DEPTOR,1.6227,0.052326,1.2795,0.10036,-0.70577,0.75984,-0.51092,0.6953,0.95414,0.17001
64799,11449,1,IQCH,0.17234,0.43159,3.8214,6.6358e-05,-0.21328,0.58444,-0.35177,0.63749,1.3924,0.081907
648,11450,125,BMI1,3.5378,0.00020173,-0.54682,0.70775,-1.1874,0.88246,0.40639,0.34223,2.5604,0.0052282
6480,11451,6,ST6GAL1,1.4556,0.072751,0.74662,0.22765,-0.1973,0.5782,-0.59811,0.72512,1.0983,0.13604
64800,11452,6,EFCAB6,-0.4299,0.66637,2.001,0.022697,0.17889,0.42901,0.37472,0.35394,1.9413,0.026112
64802,11453,31,NMNAT1,1.0943,0.1369,2.1836,0.014497,-0.64023,0.73899,-0.79767,0.78747,4.5137,3.1846e-06
64805,11454,30,P2RY12,0.036403,0.48548,1.6409,0.050406,0.86957,0.19227,0.29347,0.38458,1.6136,0.053307
64806,11455,16,IL25,-0.67487,0.75012,2.1132,0.017293,1.0224,0.1533,1.644,0.050083,2.0605,0.019677
6482,11456,20,ST3GAL1,1.0549,0.14574,1.0954,0.13668,0.21038,0.41668,2.3227,0.010097,2.2627,0.011827
6483,11457,19,ST3GAL2,2.6379,0.0041709,0.88026,0.18936,0.43305,0.33249,-1.9606,0.97504,0.50472,0.30688
64834,11458,6,ELOVL1,0.43565,0.33155,1.4853,0.068731,1.0144,0.15519,1.735,0.041373,-0.2304,0.59111
64837,11459,38,KLC2,0.1606,0.4362,3.8721,5.3953e-05,0.26673,0.39484,0.038631,0.48459,1.3274,0.092194
64839,11460,7,FBXL17,-0.07327,0.5292,-0.41262,0.66006,0.84206,0.19988,0.0068444,0.49727,0.48951,0.31224
6484,11461,10,ST3GAL4,0.90515,0.18269,-1.1808,0.88115,-0.30641,0.62036,0.099823,0.46024,-0.52166,0.69905
64840,11462,20,PORCN,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
64841,11463,14,GNPNAT1,1.8748,0.030408,0.19829,0.42141,1.9436,0.025973,0.9741,0.165,5.2739,6.6781e-08
64843,11464,14,ISL2,-0.38179,0.64869,1.1188,0.13162,0.51551,0.3031,-0.11516,0.54584,0.8775,0.19011
64844,11465,1,MARCHF7,1.9586,0.02508,2.3603,0.0091307,1.0275,0.1521,1.7847,0.037155,0.61246,0.27012
64847,11466,2,SPATA20,-0.60134,0.72619,-0.98897,0.83866,1.167,0.12161,0.20299,0.41957,-0.79639,0.7871
64848,11467,30,YTHDC2,3.5885,0.00016627,2.2317,0.012818,-0.68532,0.75343,-0.18894,0.57493,-1.1853,0.88205
64849,11468,2,SLC13A3,1.3742,0.08469,-0.64493,0.74051,-0.38954,0.65156,-0.79423,0.78647,1.5969,0.055147
64850,11469,7,ETNPPL,-0.078154,0.53115,1.5441,0.061281,0.87514,0.19075,-0.089287,0.53557,0.49801,0.30924
64852,11470,22,TUT1,0.32038,0.37434,0.63781,0.2618,0.3909,0.34794,0.75901,0.22392,0.60359,0.27306
64854,11471,13,USP46,1.7866,0.036998,0.166,0.43408,-0.45093,0.67398,0.45665,0.32396,-0.94428,0.82749
64855,11472,1,NIBAN2,4.0234,2.868e-05,1.7774,0.037754,-1.1299,0.87074,2.9152,0.0017776,3.57,0.00017846
64857,11473,3,PLEKHG2,0.5797,0.28106,-0.21465,0.58498,1.1206,0.13122,1.6846,0.046029,1.6095,0.053756
64858,11474,19,DCLRE1B,1.0685,0.14264,0.28014,0.38969,2.0658,0.019423,1.4672,0.071155,4.5095,3.249e-06
64859,11475,6,NABP1,-0.76184,0.77692,1.6679,0.047669,0.14208,0.44351,-0.41216,0.65989,0.35871,0.35991
64863,11476,9,METTL4,0.43547,0.33161,-0.32734,0.62829,0.2845,0.38801,-0.81153,0.79147,0.85759,0.19556
64864,11477,3,RFX7,-1.1416,0.87318,-1.1727,0.87954,1.4259,0.076954,-0.28948,0.61389,0.75467,0.22522
64866,11478,6,CDCP1,-2.0419,0.97942,-0.17624,0.56995,0.57878,0.28137,-2.1961,0.98596,0.58058,0.28076
6487,11479,1,ST3GAL3,0.73704,0.23055,0.37539,0.35369,2.116,0.017174,3.0126,0.001295,3.2795,0.00052002
648791,11480,1,PPP1R3G,0.91888,0.17908,0.59969,0.27436,0.80852,0.2094,-0.048059,0.51917,-0.094761,0.53775
6489,11481,14,ST8SIA1,0.65598,0.25592,-0.68387,0.75297,0.26095,0.39707,-1.5271,0.93663,0.26617,0.39505
64895,11482,35,PAPOLG,-0.20735,0.58213,0.77619,0.21882,-0.41267,0.66007,-1.0992,0.86416,0.054386,0.47831
64897,11483,2,C12orf43,2.1751,0.014811,3.5752,0.00017497,-0.52865,0.70147,4.4684,3.9405e-06,0.30728,0.37932
649,11484,27,BMP1,-0.36689,0.64315,0.94301,0.17284,-0.3516,0.63743,1.3366,0.090674,0.81769,0.20677
6490,11485,16,PMEL,-0.37039,0.64446,-1.3881,0.91745,2.2436,0.01243,1.91,0.028064,2.3475,0.0094509
64900,11486,34,LPIN3,-0.83357,0.79774,2.0759,0.018953,0.19355,0.42326,-0.26216,0.6034,2.0844,0.018563
64901,11487,3,RANBP17,-0.75849,0.77592,0.059096,0.47644,-0.50458,0.69307,-0.77886,0.78197,0.82423,0.2049
64902,11488,60,AGXT2,-0.36927,0.64404,-0.48493,0.68614,0.90268,0.18335,-0.72598,0.76607,-2.5721,0.99495
6491,11489,21,STIL,0.0038687,0.49846,-0.69674,0.75702,0.15707,0.43759,-0.26708,0.6053,0.84946,0.19781
64919,11490,50,BCL11B,-0.53482,0.70361,-0.53563,0.70389,3.1613,0.00078524,0.38088,0.35165,2.7668,0.0028302
6492,11491,8,SIM1,1.6389,0.050614,1.9549,0.025297,2.2909,0.010985,-0.54977,0.70876,0.45866,0.32324
64921,11492,1,CASD1,3.1344,0.00086093,-0.91992,0.82119,1.3043,0.096064,-0.90663,0.8177,-0.19073,0.57563
64924,11493,14,SLC30A5,-0.38549,0.65006,-0.6906,0.75509,-0.15444,0.56137,1.1597,0.12308,0.9838,0.16261
64926,11494,6,RASAL3,0.94186,0.17313,-0.88511,0.81195,0.10095,0.45979,-1.7464,0.95963,-1.1769,0.88039
64927,11495,1,TTC23,-0.19589,0.57765,-1.4002,0.91927,0.10461,0.45834,0.51128,0.30458,0.7836,0.21664
64928,11496,102,MRPL14,0.47554,0.3172,0.74842,0.2271,0.66916,0.2517,-0.36816,0.64362,0.7617,0.22312
6493,11497,2,SIM2,-0.43805,0.66932,2.0658,0.019425,0.47428,0.31765,0.99716,0.15934,3.8817,5.1874e-05
6494,11498,6,SIPA1,2.756,0.0029254,2.3203,0.010163,-0.98582,0.83789,-1.7377,0.95887,4.521,3.0774e-06
64946,11499,66,CENPH,-0.28245,0.6112,-0.44709,0.6726,-2.1476,0.98413,0.66107,0.25428,2.5748,0.0050152
64949,11500,96,MRPS26,0.57357,0.28313,4.1488,1.6713e-05,1.1733,0.12034,0.97699,0.16429,0.65047,0.2577
6495,11501,19,SIX1,0.86345,0.19395,-0.044891,0.5179,0.11642,0.45366,2.1577,0.015476,6.6989,1.0499e-11
64951,11502,95,MRPS24,1.0884,0.13822,0.090268,0.46404,0.18939,0.42489,-0.73481,0.76877,1.145,0.1261
6496,11503,16,SIX3,1.0499,0.14689,0.23295,0.4079,2.0955,0.018063,-0.16519,0.5656,-0.14662,0.55828
64960,11504,260,MRPS15,1.982,0.023741,0.77775,0.21836,-0.23254,0.59194,-1.5174,0.93542,0.4328,0.33258
64963,11505,263,MRPS11,0.77439,0.21935,1.3309,0.091615,0.89556,0.18524,1.1167,0.13206,-0.15987,0.56351
64965,11506,221,MRPS9,0.589,0.27793,-0.35078,0.63712,0.48268,0.31466,-1.3762,0.91562,-0.10004,0.53984
64968,11507,226,MRPS6,-0.6456,0.74073,-0.064097,0.52555,-0.13399,0.5533,-1.0727,0.85831,1.395,0.081509
64969,11508,280,MRPS5,1.1441,0.1263,1.2781,0.1006,0.91058,0.18126,-0.17208,0.56831,-0.63812,0.7383
6497,11509,15,SKI,0.93376,0.17521,2.1221,0.016913,0.54794,0.29187,-1.3352,0.90909,3.7203,9.9474e-05
64975,11510,145,MRPL41,-0.10129,0.54034,0.38348,0.35068,-0.37056,0.64452,0.274841,0.43436,1.6729,0.047169
64976,11511,141,MRPL40,0.87693,0.19026,1.8281,0.033771,1.7416,0.040789,-0.2689,0.606,-1.608,0.94608
64978,11512,101,MRPL38,0.8808,0.18921,1.1406,0.12701,-0.079398,0.53164,-0.39901,0.65506,-0.98107,0.83672
64979,11513,225,MRPL36,-0.94259,0.82705,0.71101,0.23854,0.073296,0.47079,-0.20474,0.58111,3.3237,0.00044414
6498,11514,13,SKIL,0.37337,0.35444,0.8506,0.19749,0.21018,0.41676,-0.78613,0.78411,7.2,3.0104e-13
64981,11515,144,MRPL34,2.8291,0.0023343,0.16253,0.43544,2.1479,0.015861,6.1094,5e-10,1.2934,0.097935
64983,11516,198,MRPL32,-0.084935,0.53384,0.43137,0.3331,1.0302,0.15147,-0.075617,0.53014,0.90338,0.18316
6499,11517,30,SKIV2L,1.441,0.074792,2.9543,0.001567,5.0285,2.4722e-07,-0.77294,0.78022,5.2727,6.7223e-08
650,11518,84,BMP2,0.6239,0.26635,6.3884,8.3821e-11,-1.2388,0.8923,0.41686,0.33839,0.63106,0.264
6500,11519,182,SKP1,-1.4201,0.92221,-0.32338,0.6268,0.79188,0.21422,-0.29069,0.61435,3.6459,0.00013321
65003,11520,224,MRPL11,3.5759,0.0001745,3.1432,0.00083544,-1.214,0.88763,0.52473,0.29988,3.1236,0.00089318
65005,11521,207,MRPL9,0.65836,0.25515,2.4601,0.0069458,-1.0133,0.84454,1.1204,0.13126,2.2116,0.013499
65008,11522,224,MRPL1,-1.0602,0.85547,1.758,0.039373,-0.56595,0.71429,-0.30291,0.61902,1.0462,0.14773
65009,11523,1,NDRG4,-0.058533,0.52334,2.7718,0.0027877,1.8838,0.029799,1.5722,0.057956,0.15257,0.43937
65010,11524,8,SLC26A6,1.2904,0.098463,0.11516,0.45416,0.97888,0.16382,-0.023565,0.5094,2.5115,0.0060108
65018,11525,99,PINK1,0.60636,0.27214,1.4333,0.075889,-0.29953,0.61773,1.9561,0.025227,1.2238,0.1105
6502,11526,81,SKP2,-0.52164,0.69904,0.17023,0.43241,0.41404,0.33942,-0.1628,0.56466,2.1855,0.014427
6503,11527,5,SLA,0.083215,0.46684,1.2016,0.11476,-0.25698,0.6014,0.30414,0.38051,0.88202,0.18888
6504,11528,33,SLAMF1,1.1805,0.1189,-0.043655,0.51741,-0.03264,0.51302,-1.8581,0.96842,-0.030981,0.51236
6505,11529,10,SLC1A1,1.1217,0.13099,0.3636,0.35808,1.8884,0.029487,-0.44999,0.67364,0.37193,0.35497
65055,11530,15,REEP1,-0.57956,0.71889,-1.3326,0.90867,-0.6238,0.73362,-0.415,0.66093,1.6049,0.054263
65057,11531,27,ACD,0.10989,0.45625,0.9114,0.18104,1.4849,0.068791,2.5714,0.0050643,2.0832,0.018614
65059,11532,12,RAPH1,2.0491,0.020228,2.4934,0.0063272,-0.19635,0.57783,-0.65076,0.7424,0.49267,0.31112
6506,11533,18,SLC1A2,2.2158,0.013354,2.6189,0.0044105,0.10637,0.45765,0.85312,0.1968,2.0074,0.022351
65061,11534,1,CDK15,0.62743,0.26519,1.784,0.037211,1.4797,0.069475,0.96122,0.16822,1.7164,0.043046
65062,11535,21,TMEM237,1.8622,0.031287,0.69456,0.24366,4.5275,2.9848e-06,-0.93362,0.82475,1.7402,0.040913
6507,11536,12,SLC1A3,0.55345,0.28998,-0.024774,0.50988,-0.066768,0.52662,1.5385,0.061968,2.1756,0.014791
65078,11537,16,RTN4R,-0.50598,0.69357,-0.075169,0.52996,0.8571,0.19569,-0.11112,0.54424,0.24856,0.40185
65080,11538,116,MRPL44,1.1406,0.12702,0.73782,0.23031,0.2766,0.39104,0.29494,0.38402,-0.31196,0.62246
65082,11539,30,VPS33A,-0.050661,0.5202,0.82834,0.20374,0.41958,0.3374,0.93512,0.17486,1.2265,0.11001
65083,11540,171,NOL6,-0.61353,0.73024,0.28485,0.38788,1.9306,0.026767,0.47262,0.31824,2.029,0.021228
6509,11541,3,SLC1A4,0.62914,0.26463,0.60833,0.27149,-2.0367,0.97916,-0.63256,0.73649,2.4059,0.0080663
65094,11542,10,JMJD4,0.36916,0.356,-0.079988,0.53188,-0.74381,0.7715,0.67936,0.24845,1.7124,0.043408
65095,11543,54,KRI1,0.49403,0.31064,2.5571,0.0052774,1.9179,0.027559,0.005373,0.49786,0.83292,0.20244
651,11544,6,BMP3,-0.40874,0.65863,-0.81239,0.79172,0.71579,0.23706,0.48009,0.31558,-0.83607,0.79844
6510,11545,16,SLC1A5,1.4469,0.073961,-1.9261,0.97295,-1.8534,0.96809,1.237,0.10805,1.2548,0.10478
65108,11546,9,MARCKSL1,0.32339,0.3732,-0.32949,0.62911,-1.0907,0.86231,0.014368,0.49427,0.096625,0.46151
65109,11547,59,UPF3B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6511,11548,6,SLC1A6,-1.2593,0.89603,0.80492,0.21043,-0.84632,0.80131,-0.37733,0.64703,-1.7002,0.95545
65110,11549,38,UPF3A,0.78106,0.21738,0.50796,0.30574,-0.31646,0.62417,0.88177,0.18895,0.11694,0.45345
65117,11550,2,RSRC2,1.5996,0.054848,-1.6197,0.94735,1.0105,0.15613,0.73157,0.23222,2.6817,0.0036619
65121,11551,20,PRAMEF1,-0.88874,0.81293,-0.041096,0.51639,0.87032,0.19206,-0.65323,0.7432,1.0591,0.14478
65122,11552,23,PRAMEF2,-0.74251,0.77111,0.33774,0.36778,-0.17094,0.56786,-0.048251,0.51924,0.17167,0.43185
65123,11553,45,INTS3,-0.61454,0.73057,-0.40519,0.65733,-0.60046,0.7259,0.46819,0.31982,3.9636,3.6906e-05
65125,11554,20,WNK1,1.8296,0.033658,1.5822,0.056803,4.8678,5.6411e-07,-0.65141,0.74261,1.9478,0.025721
6513,11555,35,SLC2A1,1.9201,0.027422,-1.2546,0.89518,-0.50218,0.69223,0.097562,0.46114,-0.40865,0.6586
6514,11556,31,SLC2A2,-0.89643,0.81499,0.081734,0.46743,1.1598,0.12306,1.5963,0.055216,3.0451,0.0011629
6515,11557,9,SLC2A3,1.5219,0.064023,-0.36807,0.64359,-0.32446,0.6272,-0.27394,0.60794,1.3163,0.094043
6517,11558,51,SLC2A4,0.91759,0.17942,1.8461,0.032436,1.4701,0.070768,0.54517,0.29282,1.3998,0.080791
6518,11559,6,SLC2A5,0.79565,0.21312,1.0602,0.14452,0.80406,0.21068,2.5883,0.0048223,1.8753,0.030378
6519,11560,16,SLC3A1,-0.51982,0.69841,1.0019,0.1582,0.52148,0.30102,0.73434,0.23137,-0.78417,0.78353
652,11561,76,BMP4,0.49825,0.30915,7.2969,1.4722e-13,0.70953,0.239,1.2755,0.10106,0.60539,0.27246
6520,11562,23,SLC3A2,0.60426,0.27284,1.11,0.1335,-0.16932,0.56723,1.5187,0.064413,-0.63678,0.73787
6521,11563,29,SLC4A1,0.22238,0.41201,-0.043892,0.5175,-0.39814,0.65474,0.17812,0.42931,0.63291,0.26339
65217,11564,22,PCDH15,1.8203,0.034354,2.1298,0.016593,-0.043607,0.51739,0.28515,0.38777,1.7053,0.044071
6522,11565,3,SLC4A2,1.622,0.052407,1.565,0.058793,-0.72907,0.76702,0.88578,0.18787,1.4277,0.076696
65220,11566,10,NADK,0.29849,0.38266,1.7621,0.039025,0.20393,0.4192,0.274841,0.43436,2.2343,0.012733
6523,11567,20,SLC5A1,0.82883,0.2036,0.54472,0.29297,0.90641,0.18236,0.21915,0.41327,0.32477,0.37268
6524,11568,16,SLC5A2,1.5825,0.056766,0.36545,0.35739,-0.31499,0.62362,1.7366,0.04123,1.9248,0.02713
6525,11569,6,SMTN,2.9845,0.0014201,2.2678,0.011671,-0.359,0.6402,-1.4394,0.92498,-0.42682,0.66524
65250,11570,11,CPLANE1,0.45438,0.32478,1.7555,0.039587,2.6782,0.0037004,-1.1962,0.8842,1.5929,0.055587
65251,11571,1,ZNF649,-0.93979,0.82634,2.1933,0.014142,1.757,0.03946,0.32516,0.37253,-0.045752,0.51825
65258,11572,12,MPPE1,0.72847,0.23316,-0.29556,0.61622,1.7904,0.036693,0.93337,0.17532,-0.70071,0.75826
6526,11573,4,SLC5A3,0.12745,0.44929,-0.034191,0.51364,-0.57895,0.71869,-0.81331,0.79198,1.4654,0.071408
65260,11574,2,COA7,0.44175,0.32933,0.84899,0.19794,-0.89636,0.81497,0.024101,0.49039,2.0747,0.019008
65263,11575,12,PYCR3,0.1829,0.42744,0.075808,0.46979,0.67951,0.24841,-0.21567,0.58538,2.2719,0.011547
65264,11576,9,UBE2Z,1.3239,0.092766,3.1396,0.00084583,0.14804,0.44116,-2.4757,0.99335,3.7863,7.6452e-05
65265,11577,1,C8orf33,0.76866,0.22105,0.031441,0.48746,-0.46536,0.67916,1.7089,0.043734,0.65915,0.2549
65266,11578,15,WNK4,1.627,0.051864,0.38652,0.34955,0.38326,0.35076,2.2593,0.011932,-0.025546,0.51019
65267,11579,13,WNK3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
65268,11580,4,WNK2,2.5947,0.0047335,0.1913,0.42415,-0.30202,0.61868,-0.25429,0.60037,3.953,3.8596e-05
6527,11581,1,SLC5A4,2.7105,0.0033594,1.967,0.024592,-1.4433,0.92553,-0.37126,0.64478,-0.34828,0.63618
6528,11582,12,SLC5A5,-0.68099,0.75206,1.5705,0.058146,-2.1332,0.98354,-1.1707,0.87914,0.82649,0.20426
6529,11583,14,SLC6A1,2.1735,0.014872,0.20135,0.42021,2.3232,0.010084,-0.29876,0.61744,0.91153,0.18101
652968,11584,22,CASTOR1,2.6606,0.0039,-1.4481,0.9262,1.4879,0.068394,-1.5366,0.93781,1.7152,0.043158
653,11585,17,BMP5,-1.1036,0.86512,8.8839,3.2278e-19,-0.58335,0.72017,-0.47829,0.68378,1.0195,0.15398
6530,11586,16,SLC6A2,1.1922,0.11659,0.10619,0.45772,-0.99591,0.84035,-1.9471,0.97424,-0.25391,0.60022
653061,11587,1,GOLGA8S,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
653067,11588,3,XAGE1B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6531,11589,41,SLC6A3,1.6258,0.051998,2.4059,0.0080658,2.0145,0.021981,1.4096,0.079322,4.7921,8.2512e-07
653145,11590,10,ANXA8,-1.3977,0.9189,1.4705,0.070709,0.84634,0.19868,0.59535,0.2758,2.6263,0.0043155
6532,11591,31,SLC6A4,1.3226,0.092976,3.0061,0.0013229,2.1661,0.01515,0.99502,0.15986,1.0337,0.15063
653220,11592,4,XAGE1A,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
653240,11593,3,KRTAP4-11,-0.82838,0.79627,0.33216,0.36988,-0.93817,0.82592,-0.032536,0.51298,1.143,0.12651
653247,11594,3,PRB2,-0.33222,0.63014,0.4209,0.33691,-0.37411,0.64584,-1.2048,0.88585,0.1912,0.42418
653308,11595,1,ASAH2B,-1.0135,0.84458,3.087,0.0010108,-1.012,0.84423,-1.5153,0.93515,0.3925,0.34734
653319,11596,2,KIAA0895L,1.1052,0.13453,3.3282,0.00043699,0.99643,0.15952,1.1121,0.13304,2.7894,0.0026407
653361,11597,54,NCF1,-1.0012,0.84164,-1.2397,0.89246,-0.6093,0.72884,0.274841,0.43436,2.7267,0.0031985
6534,11598,2,SLC6A7,-0.1029,0.54098,2.6771,0.0037133,-1.6009,0.9453,0.89549,0.18526,-1.1193,0.86849
653464,11599,1,SRGAP2C,3.4347,0.0002966,0.27922,0.39004,-0.06971,0.52779,-0.93948,0.82626,0.75952,0.22377
653489,11600,5,RGPD3,0.15763,0.43737,0.91101,0.18114,0.18788,0.42549,0.62226,0.26689,-0.12558,0.54997
653499,11601,4,LGALS7B,-0.5494,0.70863,2.7408,0.0030647,2.6638,0.0038637,0.2865,0.38725,0.71803,0.23637
6535,11602,5,SLC6A8,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
653505,11603,2,PPIAL4A,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,-0.58879,0.722
653509,11604,12,SFTPA1,0.035421,0.48587,-0.53191,0.7026,-0.71426,0.76247,1.123,0.13072,2.8542,0.0021572
653519,11605,3,GPR89A,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
653598,11606,2,PPIAL4C,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
6536,11607,1,SLC6A9,2.3084,0.01049,1.3077,0.095486,0.18745,0.42566,1.1426,0.12659,1.5531,0.060196
653604,11608,452,H3C13,0.58143,0.28047,3.111,0.00093233,0.77866,0.21809,-0.27393,0.60793,1.9578,0.025126
653619,11609,38,PRAMEF15,1.0126,0.15562,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,0.77047,0.22051
653657,11610,3,MBD3L3,1.1221,0.13091,0.45512,0.32451,1.9919,0.023189,-0.73035,0.76741,-0.55363,0.71008
653689,11611,55,GSTT2B,0.049679,0.48019,-0.85784,0.80451,0.91549,0.17997,2.1019,0.017781,2.943,0.0016252
653784,11612,19,MZT2A,1.9319,0.026688,0.79463,0.21341,-0.20843,0.58256,1.7759,0.037872,1.091,0.13764
6538,11613,8,SLC6A11,0.030724,0.48775,0.052019,0.47926,0.26137,0.3969,-0.83013,0.79677,-0.0020009,0.5008
653808,11614,5,ZG16,-0.032508,0.51297,0.81539,0.20743,0.0158,0.4937,0.274841,0.43436,2.2488,0.012262
653857,11615,24,ACTR3C,1.5836,0.056645,0.88442,0.18823,-0.26554,0.6047,0.24912,0.40164,-0.033834,0.5135
6539,11616,4,SLC6A12,-1.7567,0.96052,0.31602,0.37599,-0.66991,0.74854,0.52125,0.3011,-1.4593,0.92775
654,11617,29,BMP6,-1.3547,0.91225,0.47003,0.31917,-0.036677,0.51463,0.62461,0.26611,-1.4679,0.92893
6540,11618,4,SLC6A13,-0.67016,0.74862,2.3911,0.0083992,-0.25281,0.59979,-1.2482,0.89403,0.31882,0.37493
6541,11619,11,SLC7A1,-1.3813,0.9164,-0.098741,0.53933,-0.88816,0.81277,1.7132,0.043337,1.2397,0.10754
6542,11620,2,SLC7A2,0.64683,0.25887,0.54549,0.29271,2.0869,0.018447,0.62344,0.2665,0.28346,0.38841
654231,11621,3,OCM,0.33006,0.37068,0.35749,0.36036,-0.45033,0.67376,2.1578,0.015473,0.70441,0.24059
6543,11622,7,SLC8A2,-1.0748,0.85876,0.19573,0.42241,-0.54487,0.70708,0.41557,0.33886,-0.22515,0.58907
654346,11623,21,LGALS9C,0.585568,0.361344,-0.53975,0.70532,-1.2762,0.89906,0.54928,0.29141,0.71375,0.23769
654364,11624,40,NME1-NME2,0.28812,0.38663,-0.86522,0.80654,-0.64193,0.73954,0.020865,0.49168,0.6349,0.26275
654483,11625,11,BOLA2B,-1.5646,0.94117,-0.17918,0.5711,0.93395,0.17517,-0.28588,0.61251,1.5403,0.061738
6545,11626,1,SLC7A4,0.87994,0.18945,0.5212,0.30111,-1.8446,0.96745,-1.233,0.89121,0.35004,0.36316
654502,11627,2,IQCJ,1.4061,0.079848,0.90483,0.18278,-0.49385,0.68929,1.6771,0.04676,0.014119,0.49437
6546,11628,14,SLC8A1,3.5792,0.0001723,3.0358,0.0011996,0.93866,0.17395,1.0557,0.14556,0.0013201,0.49947
6547,11629,8,SLC8A3,1.2334,0.10871,0.75885,0.22397,0.25586,0.39903,0.098989,0.46057,4.5049,3.3203e-06
6548,11630,52,SLC9A1,0.77267,0.21986,-0.61475,0.73064,-0.80217,0.78877,0.87836,0.18987,3.2357,0.0006067
6549,11631,2,SLC9A2,0.51317,0.30391,0.70934,0.23906,0.31165,0.37765,-0.16607,0.56595,-0.17477,0.56937
655,11632,49,BMP7,0.47439,0.31761,5.5533,1.4013e-08,-1.3385,0.90964,1.6244,0.052148,0.33391,0.36922
6550,11633,19,SLC9A3,0.44422,0.32844,1.4912,0.067953,-0.24807,0.59796,1.5712,0.058065,2.0752,0.018983
6553,11634,1,SLC9A5,1.5082,0.065753,3.8156,6.7928e-05,0.92961,0.17629,0.34728,0.36419,2.4924,0.0063444
6554,11635,28,SLC10A1,-0.33418,0.63088,1.8354,0.033223,-0.42948,0.66621,0.96241,0.16792,0.053744,0.47857
6555,11636,14,SLC10A2,0.33711,0.36802,1.1981,0.11545,-0.44195,0.67074,-0.33566,0.63144,-0.34848,0.63626
6556,11637,4,SLC11A1,2.0802,0.018753,2.6475,0.0040544,1.892,0.029245,0.86256,0.19419,0.85136,0.19728
6557,11638,21,SLC12A1,-0.99786,0.84083,-1.0486,0.85282,-0.93008,0.82384,0.88469,0.18816,-0.060218,0.52401
6558,11639,15,SLC12A2,1.0192,0.15406,1.2504,0.10558,-1.5166,0.93531,0.25621,0.39889,1.1976,0.11554
6559,11640,19,SLC12A3,0.82995,0.20328,-0.052156,0.5208,1.4967,0.06724,0.073659,0.47064,2.1756,0.014793
656,11641,14,BMP8B,-0.70618,0.75996,2.9542,0.0015675,0.43822,0.33061,0.29195,0.38516,0.83986,0.20049
6560,11642,4,SLC12A4,0.26891,0.394,0.61103,0.27059,1.2363,0.10818,2.5842,0.0048802,2.2194,0.01323
6561,11643,4,SLC13A1,2.4488,0.0071659,0.83129,0.2029,1.7683,0.038507,1.6968,0.044865,0.58312,0.27991
